DATE (ddd.MMM.dd.yyyy hh:mm:ss.zzz),<int>,<float>,<string>,<uint8_t>,<int8_t>,<char>,RX hz,TX hz,CRC Errors,read_queue_size,graph(0)->data.size()
Mon.May.02.2022 15:33:53.105,13,-1.88916,MCU is reading properly,253,-12,G,46.47 Hz,1.39 Hz,0,401,438
Mon.May.02.2022 15:33:53.105,13,-1.93579,MCU is reading properly,253,-12,G,48.12 Hz,1.39 Hz,0,401,438
Mon.May.02.2022 15:33:53.105,13,-1.98105,MCU is reading properly,253,-12,G,47.97 Hz,1.39 Hz,0,401,438
Mon.May.02.2022 15:33:53.105,13,-2.02491,MCU is reading properly,253,-12,G,47.99 Hz,1.39 Hz,0,401,438
Mon.May.02.2022 15:33:53.120,13,-2.06736,MCU is reading properly,253,-12,G,68.87 Hz,1.39 Hz,0,401,439
Mon.May.02.2022 15:33:53.120,13,-2.06736,MCU is reading properly,253,-12,G,65.12 Hz,1.39 Hz,0,401,439
Mon.May.02.2022 15:33:53.120,13,-2.10909,MCU is reading properly,253,-12,G,65.76 Hz,1.39 Hz,0,401,439
Mon.May.02.2022 15:33:53.120,13,-2.14966,MCU is reading properly,253,-12,G,65.65 Hz,1.39 Hz,0,401,439
Mon.May.02.2022 15:33:53.136,13,-2.18868,MCU is reading properly,253,-12,G,65.67 Hz,1.39 Hz,0,401,440
Mon.May.02.2022 15:33:53.136,13,-2.22601,MCU is reading properly,253,-12,G,65.67 Hz,1.39 Hz,0,401,440
Mon.May.02.2022 15:33:53.273,13,-2.26178,MCU is reading properly,253,-12,G,65.67 Hz,1.39 Hz,0,370,441
Mon.May.02.2022 15:33:53.273,13,-2.29595,MCU is reading properly,253,-12,G,45.65 Hz,1.39 Hz,0,370,441
Mon.May.02.2022 15:33:53.273,13,-2.32854,MCU is reading properly,253,-12,G,47.38 Hz,1.39 Hz,0,370,441
Mon.May.02.2022 15:33:53.273,13,-2.35951,MCU is reading properly,253,-12,G,47.22 Hz,1.39 Hz,0,370,441
Mon.May.02.2022 15:33:53.273,13,-2.38888,MCU is reading properly,253,-12,G,68.07 Hz,1.39 Hz,0,370,441
Mon.May.02.2022 15:33:53.289,13,-2.41664,MCU is reading properly,253,-12,G,64.42 Hz,1.39 Hz,0,370,442
Mon.May.02.2022 15:33:53.289,13,-2.41664,MCU is reading properly,253,-12,G,65.03 Hz,1.39 Hz,0,370,442
Mon.May.02.2022 15:33:53.289,13,-2.44278,MCU is reading properly,253,-12,G,64.93 Hz,1.39 Hz,0,370,442
Mon.May.02.2022 15:33:53.289,13,-2.46738,MCU is reading properly,253,-12,G,64.94 Hz,1.39 Hz,0,370,442
Mon.May.02.2022 15:33:53.305,13,-2.46738,MCU is reading properly,253,-12,G,64.94 Hz,1.39 Hz,0,370,443
Mon.May.02.2022 15:33:53.305,13,-2.49036,MCU is reading properly,253,-12,G,64.94 Hz,1.39 Hz,0,370,443
Mon.May.02.2022 15:33:53.435,13,-2.51173,MCU is reading properly,253,-12,G,64.94 Hz,1.39 Hz,0,401,444
Mon.May.02.2022 15:33:53.435,13,-2.53148,MCU is reading properly,253,-12,G,45.71 Hz,1.39 Hz,0,401,444
Mon.May.02.2022 15:33:53.435,13,-2.54959,MCU is reading properly,253,-12,G,47.37 Hz,1.39 Hz,0,401,444
Mon.May.02.2022 15:33:53.435,13,-2.56584,MCU is reading properly,253,-12,G,47.22 Hz,1.39 Hz,0,401,444
Mon.May.02.2022 15:33:53.435,13,-2.58058,MCU is reading properly,253,-12,G,66.45 Hz,1.39 Hz,0,401,444
Mon.May.02.2022 15:33:53.451,13,-2.59378,MCU is reading properly,253,-12,G,63.22 Hz,1.39 Hz,0,401,445
Mon.May.02.2022 15:33:53.458,13,-2.60551,MCU is reading properly,253,-12,G,63.74 Hz,1.39 Hz,0,401,445
Mon.May.02.2022 15:33:53.458,13,-2.60551,MCU is reading properly,253,-12,G,63.65 Hz,1.39 Hz,0,401,445
Mon.May.02.2022 15:33:53.458,13,-2.61578,MCU is reading properly,253,-12,G,63.67 Hz,1.39 Hz,0,401,445
Mon.May.02.2022 15:33:53.458,13,-2.62462,MCU is reading properly,253,-12,G,63.66 Hz,1.39 Hz,0,401,445
Mon.May.02.2022 15:33:53.473,13,-2.63204,MCU is reading properly,253,-12,G,63.66 Hz,1.39 Hz,0,401,446
Mon.May.02.2022 15:33:53.589,13,-2.63807,MCU is reading properly,253,-12,G,63.66 Hz,1.39 Hz,0,409,447
Mon.May.02.2022 15:33:53.589,13,-2.64272,MCU is reading properly,253,-12,G,45.81 Hz,1.39 Hz,0,409,447
Mon.May.02.2022 15:33:53.589,13,-2.64603,MCU is reading properly,253,-12,G,47.36 Hz,1.39 Hz,0,409,447
Mon.May.02.2022 15:33:53.589,13,-2.64803,MCU is reading properly,253,-12,G,47.22 Hz,1.39 Hz,0,409,447
Mon.May.02.2022 15:33:53.605,13,-2.64873,MCU is reading properly,253,-12,G,69.01 Hz,1.39 Hz,0,409,448
Mon.May.02.2022 15:33:53.605,13,-2.64818,MCU is reading properly,253,-12,G,65.10 Hz,1.39 Hz,0,409,448
Mon.May.02.2022 15:33:53.605,13,-2.64639,MCU is reading properly,253,-12,G,65.77 Hz,1.39 Hz,0,409,448
Mon.May.02.2022 15:33:53.605,13,-2.64639,MCU is reading properly,253,-12,G,65.65 Hz,1.39 Hz,0,409,448
Mon.May.02.2022 15:33:53.620,13,-2.64341,MCU is reading properly,253,-12,G,65.67 Hz,1.39 Hz,0,409,449
Mon.May.02.2022 15:33:53.620,13,-2.64341,MCU is reading properly,253,-12,G,65.67 Hz,1.39 Hz,0,409,449
Mon.May.02.2022 15:33:53.620,13,-2.63926,MCU is reading properly,253,-12,G,65.67 Hz,1.39 Hz,0,409,449
Mon.May.02.2022 15:33:53.636,13,-2.63397,MCU is reading properly,253,-12,G,65.67 Hz,1.39 Hz,0,409,450
Mon.May.02.2022 15:33:53.752,13,-2.62759,MCU is reading properly,253,-12,G,65.67 Hz,1.31 Hz,0,362,451
Mon.May.02.2022 15:33:53.758,13,-2.62016,MCU is reading properly,253,-12,G,46.15 Hz,1.31 Hz,0,362,451
Mon.May.02.2022 15:33:53.758,13,-2.61173,MCU is reading properly,253,-12,G,47.88 Hz,1.31 Hz,0,362,451
Mon.May.02.2022 15:33:53.758,13,-2.60234,MCU is reading properly,253,-12,G,69.08 Hz,1.31 Hz,0,362,451
Mon.May.02.2022 15:33:53.758,13,-2.59202,MCU is reading properly,253,-12,G,65.26 Hz,1.31 Hz,0,362,451
Mon.May.02.2022 15:33:53.758,13,-2.58077,MCU is reading properly,253,-12,G,65.91 Hz,1.31 Hz,0,362,451
Mon.May.02.2022 15:33:53.774,13,-2.56868,MCU is reading properly,253,-12,G,65.80 Hz,1.31 Hz,0,362,452
Mon.May.02.2022 15:33:53.774,13,-2.56868,MCU is reading properly,253,-12,G,65.82 Hz,1.31 Hz,0,362,452
Mon.May.02.2022 15:33:53.774,13,-2.55583,MCU is reading properly,253,-12,G,65.82 Hz,1.31 Hz,0,362,452
Mon.May.02.2022 15:33:53.774,13,-2.54201,MCU is reading properly,253,-12,G,65.82 Hz,1.31 Hz,0,362,452
Mon.May.02.2022 15:33:53.905,13,-2.52732,MCU is reading properly,253,-12,G,65.82 Hz,1.31 Hz,0,409,453
Mon.May.02.2022 15:33:53.905,13,-2.512,MCU is reading properly,253,-12,G,46.92 Hz,1.31 Hz,0,409,453
Mon.May.02.2022 15:33:53.905,13,-2.49593,MCU is reading properly,253,-12,G,48.64 Hz,1.31 Hz,0,409,453
Mon.May.02.2022 15:33:53.905,13,-2.47932,MCU is reading properly,253,-12,G,48.48 Hz,1.31 Hz,0,409,453
Mon.May.02.2022 15:33:53.921,13,-2.46216,MCU is reading properly,253,-12,G,68.96 Hz,1.31 Hz,0,409,454
Mon.May.02.2022 15:33:53.921,13,-2.44452,MCU is reading properly,253,-12,G,65.28 Hz,1.31 Hz,0,409,454
Mon.May.02.2022 15:33:53.921,13,-2.42655,MCU is reading properly,253,-12,G,65.91 Hz,1.31 Hz,0,409,454
Mon.May.02.2022 15:33:53.921,13,-2.40808,MCU is reading properly,253,-12,G,65.80 Hz,1.31 Hz,0,409,454
Mon.May.02.2022 15:33:53.936,13,-2.40808,MCU is reading properly,253,-12,G,65.82 Hz,1.31 Hz,0,409,455
Mon.May.02.2022 15:33:53.936,13,-2.38928,MCU is reading properly,253,-12,G,65.82 Hz,1.31 Hz,0,409,455
Mon.May.02.2022 15:33:53.936,13,-2.38928,MCU is reading properly,253,-12,G,65.82 Hz,1.31 Hz,0,409,455
Mon.May.02.2022 15:33:53.959,13,-2.37015,MCU is reading properly,253,-12,G,65.82 Hz,1.31 Hz,0,409,456
Mon.May.02.2022 15:33:54.052,13,-2.35078,MCU is reading properly,253,-12,G,65.82 Hz,1.31 Hz,0,362,457
Mon.May.02.2022 15:33:54.052,13,-2.33124,MCU is reading properly,253,-12,G,47.54 Hz,1.31 Hz,0,362,457
Mon.May.02.2022 15:33:54.059,13,-2.31157,MCU is reading properly,253,-12,G,49.25 Hz,1.31 Hz,0,362,457
Mon.May.02.2022 15:33:54.059,13,-2.29184,MCU is reading properly,253,-12,G,49.09 Hz,1.31 Hz,0,362,457
Mon.May.02.2022 15:33:54.059,13,-2.27208,MCU is reading properly,253,-12,G,71.82 Hz,1.31 Hz,0,362,457
Mon.May.02.2022 15:33:54.059,13,-2.25242,MCU is reading properly,253,-12,G,67.41 Hz,1.31 Hz,0,362,457
Mon.May.02.2022 15:33:54.074,13,-2.23278,MCU is reading properly,253,-12,G,68.22 Hz,1.31 Hz,0,362,458
Mon.May.02.2022 15:33:54.074,13,-2.21328,MCU is reading properly,253,-12,G,68.07 Hz,1.31 Hz,0,362,458
Mon.May.02.2022 15:33:54.074,13,-2.21328,MCU is reading properly,253,-12,G,68.10 Hz,1.31 Hz,0,362,458
Mon.May.02.2022 15:33:54.074,13,-2.19396,MCU is reading properly,253,-12,G,68.10 Hz,1.31 Hz,0,362,458
Mon.May.02.2022 15:33:54.206,13,-2.17489,MCU is reading properly,253,-12,G,68.10 Hz,1.31 Hz,0,362,459
Mon.May.02.2022 15:33:54.206,13,-2.1561,MCU is reading properly,253,-12,G,48.07 Hz,1.31 Hz,0,362,459
Mon.May.02.2022 15:33:54.206,13,-2.13765,MCU is reading properly,253,-12,G,49.99 Hz,1.31 Hz,0,362,459
Mon.May.02.2022 15:33:54.206,13,-2.11963,MCU is reading properly,253,-12,G,49.80 Hz,1.31 Hz,0,362,459
Mon.May.02.2022 15:33:54.222,13,-2.10199,MCU is reading properly,253,-12,G,71.67 Hz,1.31 Hz,0,362,460
Mon.May.02.2022 15:33:54.222,13,-2.08482,MCU is reading properly,253,-12,G,67.44 Hz,1.31 Hz,0,362,460
Mon.May.02.2022 15:33:54.222,13,-2.06817,MCU is reading properly,253,-12,G,68.22 Hz,1.31 Hz,0,362,460
Mon.May.02.2022 15:33:54.222,13,-2.05205,MCU is reading properly,253,-12,G,68.07 Hz,1.31 Hz,0,362,460
Mon.May.02.2022 15:33:54.237,13,-2.03657,MCU is reading properly,253,-12,G,68.10 Hz,1.31 Hz,0,362,461
Mon.May.02.2022 15:33:54.237,13,-2.03657,MCU is reading properly,253,-12,G,68.10 Hz,1.31 Hz,0,362,461
Mon.May.02.2022 15:33:54.375,13,-2.02179,MCU is reading properly,253,-12,G,68.10 Hz,1.31 Hz,0,359,462
Mon.May.02.2022 15:33:54.375,13,-2.02179,MCU is reading properly,253,-12,G,46.72 Hz,1.31 Hz,0,359,462
Mon.May.02.2022 15:33:54.375,13,-2.00769,MCU is reading properly,253,-12,G,48.66 Hz,1.31 Hz,0,359,462
Mon.May.02.2022 15:33:54.375,13,-1.99435,MCU is reading properly,253,-12,G,48.48 Hz,1.31 Hz,0,359,462
Mon.May.02.2022 15:33:54.391,13,-1.98174,MCU is reading properly,253,-12,G,48.50 Hz,1.31 Hz,0,359,463
Mon.May.02.2022 15:33:54.391,13,-1.96995,MCU is reading properly,253,-12,G,48.49 Hz,1.31 Hz,0,359,463
Mon.May.02.2022 15:33:54.391,13,-1.95898,MCU is reading properly,253,-12,G,67.66 Hz,1.31 Hz,0,359,463
Mon.May.02.2022 15:33:54.391,13,-1.94901,MCU is reading properly,253,-12,G,64.32 Hz,1.31 Hz,0,359,463
Mon.May.02.2022 15:33:54.391,13,-1.93999,MCU is reading properly,253,-12,G,64.88 Hz,1.31 Hz,0,359,463
Mon.May.02.2022 15:33:54.407,13,-1.93183,MCU is reading properly,253,-12,G,64.78 Hz,1.31 Hz,0,359,464
Mon.May.02.2022 15:33:54.522,13,-1.92456,MCU is reading properly,253,-12,G,64.80 Hz,1.31 Hz,0,401,465
Mon.May.02.2022 15:33:54.522,13,-1.92456,MCU is reading properly,253,-12,G,47.01 Hz,1.31 Hz,0,401,465
Mon.May.02.2022 15:33:54.522,13,-1.91821,MCU is reading properly,253,-12,G,48.64 Hz,1.31 Hz,0,401,465
Mon.May.02.2022 15:33:54.522,13,-1.91282,MCU is reading properly,253,-12,G,48.48 Hz,1.31 Hz,0,401,465
Mon.May.02.2022 15:33:54.538,13,-1.9084,MCU is reading properly,253,-12,G,48.50 Hz,1.31 Hz,0,401,466
Mon.May.02.2022 15:33:54.538,13,-1.90497,MCU is reading properly,253,-12,G,48.49 Hz,1.31 Hz,0,401,466
Mon.May.02.2022 15:33:54.538,13,-1.90253,MCU is reading properly,253,-12,G,68.96 Hz,1.31 Hz,0,401,466
Mon.May.02.2022 15:33:54.538,13,-1.90113,MCU is reading properly,253,-12,G,65.28 Hz,1.31 Hz,0,401,466
Mon.May.02.2022 15:33:54.560,13,-1.90082,MCU is reading properly,253,-12,G,65.91 Hz,1.31 Hz,0,401,467
Mon.May.02.2022 15:33:54.560,13,-1.90162,MCU is reading properly,253,-12,G,65.80 Hz,1.31 Hz,0,401,467
Mon.May.02.2022 15:33:54.560,13,-1.90353,MCU is reading properly,253,-12,G,65.82 Hz,1.31 Hz,0,401,467
Mon.May.02.2022 15:33:54.676,13,-1.90656,MCU is reading properly,253,-12,G,65.82 Hz,1.25 Hz,0,370,468
Mon.May.02.2022 15:33:54.676,13,-1.90656,MCU is reading properly,253,-12,G,46.92 Hz,1.25 Hz,0,370,468
Mon.May.02.2022 15:33:54.676,13,-1.91072,MCU is reading properly,253,-12,G,48.64 Hz,1.25 Hz,0,370,468
Mon.May.02.2022 15:33:54.676,13,-1.91072,MCU is reading properly,253,-12,G,48.48 Hz,1.25 Hz,0,370,468
Mon.May.02.2022 15:33:54.692,13,-1.91601,MCU is reading properly,253,-12,G,48.50 Hz,1.25 Hz,0,370,469
Mon.May.02.2022 15:33:54.692,13,-1.92247,MCU is reading properly,253,-12,G,71.94 Hz,1.25 Hz,0,370,469
Mon.May.02.2022 15:33:54.692,13,-1.93007,MCU is reading properly,253,-12,G,67.39 Hz,1.25 Hz,0,370,469
Mon.May.02.2022 15:33:54.692,13,-1.93883,MCU is reading properly,253,-12,G,68.23 Hz,1.25 Hz,0,370,469
Mon.May.02.2022 15:33:54.707,13,-1.94873,MCU is reading properly,253,-12,G,68.07 Hz,1.25 Hz,0,370,470
Mon.May.02.2022 15:33:54.707,13,-1.95978,MCU is reading properly,253,-12,G,68.10 Hz,1.25 Hz,0,370,470
Mon.May.02.2022 15:33:54.707,13,-1.972,MCU is reading properly,253,-12,G,68.10 Hz,1.25 Hz,0,370,470
Mon.May.02.2022 15:33:54.839,13,-1.98536,MCU is reading properly,253,-12,G,68.10 Hz,1.25 Hz,0,401,471
Mon.May.02.2022 15:33:54.839,13,-1.99985,MCU is reading properly,253,-12,G,47.25 Hz,1.25 Hz,0,401,471
Mon.May.02.2022 15:33:54.839,13,-1.99985,MCU is reading properly,253,-12,G,49.19 Hz,1.25 Hz,0,401,471
Mon.May.02.2022 15:33:54.839,13,-2.01518,MCU is reading properly,253,-12,G,49.00 Hz,1.25 Hz,0,401,471
Mon.May.02.2022 15:33:54.854,13,-2.03147,MCU is reading properly,253,-12,G,68.68 Hz,1.25 Hz,0,401,472
Mon.May.02.2022 15:33:54.861,13,-2.0488,MCU is reading properly,253,-12,G,65.15 Hz,1.25 Hz,0,401,472
Mon.May.02.2022 15:33:54.861,13,-2.06716,MCU is reading properly,253,-12,G,65.76 Hz,1.25 Hz,0,401,472
Mon.May.02.2022 15:33:54.861,13,-2.08652,MCU is reading properly,253,-12,G,65.65 Hz,1.25 Hz,0,401,472
Mon.May.02.2022 15:33:54.861,13,-2.10681,MCU is reading properly,253,-12,G,65.67 Hz,1.25 Hz,0,401,472
Mon.May.02.2022 15:33:54.861,13,-2.12787,MCU is reading properly,253,-12,G,65.67 Hz,1.25 Hz,0,401,472
Mon.May.02.2022 15:33:54.877,13,-2.15005,MCU is reading properly,253,-12,G,65.67 Hz,1.25 Hz,0,401,472
Mon.May.02.2022 15:33:54.993,13,-2.17315,MCU is reading properly,253,-12,G,65.67 Hz,1.25 Hz,0,370,473
Mon.May.02.2022 15:33:54.993,13,-2.19721,MCU is reading properly,253,-12,G,46.84 Hz,1.25 Hz,0,370,473
Mon.May.02.2022 15:33:54.993,13,-2.19721,MCU is reading properly,253,-12,G,48.56 Hz,1.25 Hz,0,370,473
Mon.May.02.2022 15:33:54.993,13,-2.22215,MCU is reading properly,253,-12,G,48.40 Hz,1.25 Hz,0,370,473
Mon.May.02.2022 15:33:55.008,13,-2.22215,MCU is reading properly,253,-12,G,68.79 Hz,1.25 Hz,0,370,474
Mon.May.02.2022 15:33:55.008,13,-2.24793,MCU is reading properly,253,-12,G,65.14 Hz,1.25 Hz,0,370,474
Mon.May.02.2022 15:33:55.008,13,-2.27452,MCU is reading properly,253,-12,G,65.76 Hz,1.25 Hz,0,370,474
Mon.May.02.2022 15:33:55.008,13,-2.3019,MCU is reading properly,253,-12,G,65.65 Hz,1.25 Hz,0,370,474
Mon.May.02.2022 15:33:55.024,13,-2.33003,MCU is reading properly,253,-12,G,65.67 Hz,1.25 Hz,0,370,475
Mon.May.02.2022 15:33:55.024,13,-2.35887,MCU is reading properly,253,-12,G,65.67 Hz,1.25 Hz,0,370,475
Mon.May.02.2022 15:33:55.024,13,-2.3884,MCU is reading properly,253,-12,G,65.67 Hz,1.25 Hz,0,370,475
Mon.May.02.2022 15:33:55.155,13,-2.41858,MCU is reading properly,253,-12,G,65.67 Hz,1.25 Hz,0,401,476
Mon.May.02.2022 15:33:55.155,13,-2.44937,MCU is reading properly,253,-12,G,46.15 Hz,1.25 Hz,0,401,476
Mon.May.02.2022 15:33:55.162,13,-2.48064,MCU is reading properly,253,-12,G,47.88 Hz,1.25 Hz,0,401,476
Mon.May.02.2022 15:33:55.162,13,-2.48064,MCU is reading properly,253,-12,G,47.72 Hz,1.25 Hz,0,401,476
Mon.May.02.2022 15:33:55.162,13,-2.51244,MCU is reading properly,253,-12,G,69.11 Hz,1.25 Hz,0,401,476
Mon.May.02.2022 15:33:55.162,13,-2.54484,MCU is reading properly,253,-12,G,65.25 Hz,1.25 Hz,0,401,476
Mon.May.02.2022 15:33:55.177,13,-2.57778,MCU is reading properly,253,-12,G,65.92 Hz,1.25 Hz,0,401,477
Mon.May.02.2022 15:33:55.177,13,-2.61115,MCU is reading properly,253,-12,G,65.80 Hz,1.25 Hz,0,401,477
Mon.May.02.2022 15:33:55.177,13,-2.64489,MCU is reading properly,253,-12,G,65.82 Hz,1.25 Hz,0,401,477
Mon.May.02.2022 15:33:55.193,13,-2.67886,MCU is reading properly,253,-12,G,65.82 Hz,1.25 Hz,0,401,478
Mon.May.02.2022 15:33:55.193,13,-2.71312,MCU is reading properly,253,-12,G,65.82 Hz,1.25 Hz,0,401,478
Mon.May.02.2022 15:33:55.309,13,-2.74762,MCU is reading properly,253,-12,G,65.82 Hz,1.25 Hz,0,370,479
Mon.May.02.2022 15:33:55.309,13,-2.78242,MCU is reading properly,253,-12,G,46.92 Hz,1.25 Hz,0,370,479
Mon.May.02.2022 15:33:55.309,13,-2.78242,MCU is reading properly,253,-12,G,48.64 Hz,1.25 Hz,0,370,479
Mon.May.02.2022 15:33:55.309,13,-2.81728,MCU is reading properly,253,-12,G,48.48 Hz,1.25 Hz,0,370,479
Mon.May.02.2022 15:33:55.325,13,-2.85224,MCU is reading properly,253,-12,G,68.96 Hz,1.25 Hz,0,370,480
Mon.May.02.2022 15:33:55.325,13,-2.85224,MCU is reading properly,253,-12,G,65.28 Hz,1.25 Hz,0,370,480
Mon.May.02.2022 15:33:55.325,13,-2.88738,MCU is reading properly,253,-12,G,65.91 Hz,1.25 Hz,0,370,480
Mon.May.02.2022 15:33:55.325,13,-2.92242,MCU is reading properly,253,-12,G,65.80 Hz,1.25 Hz,0,370,480
Mon.May.02.2022 15:33:55.340,13,-2.95744,MCU is reading properly,253,-12,G,65.82 Hz,1.25 Hz,0,370,481
Mon.May.02.2022 15:33:55.340,13,-2.99249,MCU is reading properly,253,-12,G,65.82 Hz,1.25 Hz,0,370,481
Mon.May.02.2022 15:33:55.340,13,-3.02731,MCU is reading properly,253,-12,G,65.82 Hz,1.25 Hz,0,370,481
Mon.May.02.2022 15:33:55.456,13,-3.06208,MCU is reading properly,253,-12,G,65.82 Hz,1.25 Hz,0,362,482
Mon.May.02.2022 15:33:55.456,13,-3.09663,MCU is reading properly,253,-12,G,47.54 Hz,1.25 Hz,0,362,482
Mon.May.02.2022 15:33:55.463,13,-3.13092,MCU is reading properly,253,-12,G,49.25 Hz,1.25 Hz,0,362,482
Mon.May.02.2022 15:33:55.463,13,-3.13092,MCU is reading properly,253,-12,G,49.09 Hz,1.25 Hz,0,362,482
Mon.May.02.2022 15:33:55.463,13,-3.16491,MCU is reading properly,253,-12,G,71.82 Hz,1.25 Hz,0,362,482
Mon.May.02.2022 15:33:55.463,13,-3.19854,MCU is reading properly,253,-12,G,67.41 Hz,1.25 Hz,0,362,482
Mon.May.02.2022 15:33:55.463,13,-3.23179,MCU is reading properly,253,-12,G,68.22 Hz,1.25 Hz,0,362,482
Mon.May.02.2022 15:33:55.478,13,-3.26459,MCU is reading properly,253,-12,G,68.07 Hz,1.25 Hz,0,362,483
Mon.May.02.2022 15:33:55.478,13,-3.29691,MCU is reading properly,253,-12,G,68.10 Hz,1.25 Hz,0,362,483
Mon.May.02.2022 15:33:55.478,13,-3.3287,MCU is reading properly,253,-12,G,68.10 Hz,1.25 Hz,0,362,483
Mon.May.02.2022 15:33:55.625,13,-3.35992,MCU is reading properly,253,-12,G,68.10 Hz,1.25 Hz,0,370,484
Mon.May.02.2022 15:33:55.625,13,-3.39054,MCU is reading properly,253,-12,G,46.72 Hz,1.25 Hz,0,370,484
Mon.May.02.2022 15:33:55.625,13,-3.42049,MCU is reading properly,253,-12,G,48.66 Hz,1.25 Hz,0,370,484
Mon.May.02.2022 15:33:55.625,13,-3.44976,MCU is reading properly,253,-12,G,48.48 Hz,1.25 Hz,0,370,484
Mon.May.02.2022 15:33:55.641,13,-3.44976,MCU is reading properly,253,-12,G,48.50 Hz,1.25 Hz,0,370,485
Mon.May.02.2022 15:33:55.641,13,-3.47829,MCU is reading properly,253,-12,G,68.96 Hz,1.25 Hz,0,370,485
