DATE (ddd.MMM.dd.yyyy hh:mm:ss.zzz),<int>,<float>,<string>,<uint8_t>,<int8_t>,<char>,RX hz,TX hz,CRC Errors,read_queue_size,graph(0)->data.size()
Mon.May.02.2022 14:52:11.342,13,2.29219,MCU is reading properly,253,-12,G,48.50 Hz,861.33 Hz,0,409,6
Mon.May.02.2022 14:52:11.342,13,2.31095,MCU is reading properly,253,-12,G,124.68 Hz,861.33 Hz,0,409,6
Mon.May.02.2022 14:52:11.342,13,2.33095,MCU is reading properly,253,-12,G,90.35 Hz,861.33 Hz,0,409,6
Mon.May.02.2022 14:52:11.342,13,2.35231,MCU is reading properly,253,-12,G,103.15 Hz,861.33 Hz,0,409,6
Mon.May.02.2022 14:52:11.357,13,2.35231,MCU is reading properly,253,-12,G,97.97 Hz,861.33 Hz,0,409,7
Mon.May.02.2022 14:52:11.357,13,2.37485,MCU is reading properly,253,-12,G,100.00 Hz,861.33 Hz,0,409,7
Mon.May.02.2022 14:52:11.357,13,2.37485,MCU is reading properly,253,-12,G,99.20 Hz,861.33 Hz,0,409,7
Mon.May.02.2022 14:52:11.357,13,2.39859,MCU is reading properly,253,-12,G,99.51 Hz,861.33 Hz,0,409,7
Mon.May.02.2022 14:52:11.477,13,2.42354,MCU is reading properly,253,-12,G,99.39 Hz,861.33 Hz,0,362,8
Mon.May.02.2022 14:52:11.481,13,2.44952,MCU is reading properly,253,-12,G,62.59 Hz,861.33 Hz,0,362,8
Mon.May.02.2022 14:52:11.485,13,2.47654,MCU is reading properly,253,-12,G,68.94 Hz,861.33 Hz,0,362,8
Mon.May.02.2022 14:52:11.490,13,2.50463,MCU is reading properly,253,-12,G,67.76 Hz,861.33 Hz,0,362,9
Mon.May.02.2022 14:52:11.493,13,2.53365,MCU is reading properly,253,-12,G,67.98 Hz,861.33 Hz,0,362,9
Mon.May.02.2022 14:52:11.497,13,2.56354,MCU is reading properly,253,-12,G,67.93 Hz,861.33 Hz,0,362,9
Mon.May.02.2022 14:52:11.503,13,2.59426,MCU is reading properly,253,-12,G,67.94 Hz,861.33 Hz,0,362,10
Mon.May.02.2022 14:52:11.508,13,2.62573,MCU is reading properly,253,-12,G,67.94 Hz,861.33 Hz,0,362,10
Mon.May.02.2022 14:52:11.513,13,2.62573,MCU is reading properly,253,-12,G,67.94 Hz,861.33 Hz,0,362,11
Mon.May.02.2022 14:52:11.517,13,2.65718,MCU is reading properly,253,-12,G,67.94 Hz,861.33 Hz,0,362,11
Mon.May.02.2022 14:52:11.629,13,2.68923,MCU is reading properly,253,-12,G,67.94 Hz,861.33 Hz,0,362,12
Mon.May.02.2022 14:52:11.633,13,2.72174,MCU is reading properly,253,-12,G,48.17 Hz,861.33 Hz,0,362,12
Mon.May.02.2022 14:52:11.637,13,2.75475,MCU is reading properly,253,-12,G,50.08 Hz,861.33 Hz,0,362,12
Mon.May.02.2022 14:52:11.643,13,2.78819,MCU is reading properly,253,-12,G,49.89 Hz,861.33 Hz,0,362,13
Mon.May.02.2022 14:52:11.646,13,2.822,MCU is reading properly,253,-12,G,71.65 Hz,861.33 Hz,0,362,13
Mon.May.02.2022 14:52:11.649,13,2.85613,MCU is reading properly,253,-12,G,67.44 Hz,861.33 Hz,0,362,13
Mon.May.02.2022 14:52:11.656,13,2.89051,MCU is reading properly,253,-12,G,68.22 Hz,861.33 Hz,0,362,14
Mon.May.02.2022 14:52:11.660,13,2.92528,MCU is reading properly,253,-12,G,68.07 Hz,861.33 Hz,0,362,14
Mon.May.02.2022 14:52:11.666,13,2.9601,MCU is reading properly,253,-12,G,68.10 Hz,861.33 Hz,0,362,15
Mon.May.02.2022 14:52:11.669,13,2.9601,MCU is reading properly,253,-12,G,68.10 Hz,861.33 Hz,0,362,15
Mon.May.02.2022 14:52:11.787,13,2.99499,MCU is reading properly,253,-12,G,68.10 Hz,861.33 Hz,0,359,16
Mon.May.02.2022 14:52:11.791,13,2.99499,MCU is reading properly,253,-12,G,47.61 Hz,861.33 Hz,0,359,16
Mon.May.02.2022 14:52:11.794,13,3.0299,MCU is reading properly,253,-12,G,49.54 Hz,861.33 Hz,0,359,16
Mon.May.02.2022 14:52:11.801,13,3.06466,MCU is reading properly,253,-12,G,49.35 Hz,861.33 Hz,0,359,17
Mon.May.02.2022 14:52:11.805,13,3.09943,MCU is reading properly,253,-12,G,49.37 Hz,861.33 Hz,0,359,17
Mon.May.02.2022 14:52:11.808,13,3.13404,MCU is reading properly,253,-12,G,49.37 Hz,861.33 Hz,0,359,17
Mon.May.02.2022 14:52:11.813,13,3.16852,MCU is reading properly,253,-12,G,69.76 Hz,861.33 Hz,0,359,18
Mon.May.02.2022 14:52:11.817,13,3.20273,MCU is reading properly,253,-12,G,66.00 Hz,861.33 Hz,0,359,18
Mon.May.02.2022 14:52:11.822,13,3.2366,MCU is reading properly,253,-12,G,66.66 Hz,861.33 Hz,0,359,18
Mon.May.02.2022 14:52:11.828,13,3.27008,MCU is reading properly,253,-12,G,66.54 Hz,861.33 Hz,0,359,19
Mon.May.02.2022 14:52:11.955,13,3.30311,MCU is reading properly,253,-12,G,66.57 Hz,13.52 Hz,0,401,20
Mon.May.02.2022 14:52:11.955,13,3.30311,MCU is reading properly,253,-12,G,46.08 Hz,13.52 Hz,0,401,20
Mon.May.02.2022 14:52:11.955,13,3.33555,MCU is reading properly,253,-12,G,47.88 Hz,13.52 Hz,0,401,20
Mon.May.02.2022 14:52:11.955,13,3.36752,MCU is reading properly,253,-12,G,47.72 Hz,13.52 Hz,0,401,20
Mon.May.02.2022 14:52:11.970,13,3.39897,MCU is reading properly,253,-12,G,47.73 Hz,13.52 Hz,0,401,21
Mon.May.02.2022 14:52:11.970,13,3.42967,MCU is reading properly,253,-12,G,47.73 Hz,13.52 Hz,0,401,21
Mon.May.02.2022 14:52:11.970,13,3.45957,MCU is reading properly,253,-12,G,67.07 Hz,13.52 Hz,0,401,21
Mon.May.02.2022 14:52:11.970,13,3.4888,MCU is reading properly,253,-12,G,63.76 Hz,13.52 Hz,0,401,21
Mon.May.02.2022 14:52:11.986,13,3.51729,MCU is reading properly,253,-12,G,64.30 Hz,13.52 Hz,0,401,22
Mon.May.02.2022 14:52:11.986,13,3.54454,MCU is reading properly,253,-12,G,64.21 Hz,13.52 Hz,0,401,22
Mon.May.02.2022 14:52:11.986,13,3.56978,MCU is reading properly,253,-12,G,64.23 Hz,13.52 Hz,0,401,22
Mon.May.02.2022 14:52:12.129,13,3.59426,MCU is reading properly,253,-12,G,64.23 Hz,13.52 Hz,0,409,23
Mon.May.02.2022 14:52:12.129,13,3.59426,MCU is reading properly,253,-12,G,44.46 Hz,13.52 Hz,0,409,23
Mon.May.02.2022 14:52:12.129,13,3.61785,MCU is reading properly,253,-12,G,46.08 Hz,13.52 Hz,0,409,23
Mon.May.02.2022 14:52:12.129,13,3.61785,MCU is reading properly,253,-12,G,45.95 Hz,13.52 Hz,0,409,23
Mon.May.02.2022 14:52:12.129,13,3.64045,MCU is reading properly,253,-12,G,45.96 Hz,13.52 Hz,0,409,23
Mon.May.02.2022 14:52:12.145,13,3.66217,MCU is reading properly,253,-12,G,64.77 Hz,13.52 Hz,0,409,24
Mon.May.02.2022 14:52:12.145,13,3.68272,MCU is reading properly,253,-12,G,61.76 Hz,13.52 Hz,0,409,24
Mon.May.02.2022 14:52:12.145,13,3.70239,MCU is reading properly,253,-12,G,62.22 Hz,13.52 Hz,0,409,24
Mon.May.02.2022 14:52:12.161,13,3.72103,MCU is reading properly,253,-12,G,62.15 Hz,13.52 Hz,0,409,25
Mon.May.02.2022 14:52:12.161,13,3.73865,MCU is reading properly,253,-12,G,62.16 Hz,13.52 Hz,0,409,25
Mon.May.02.2022 14:52:12.161,13,3.75517,MCU is reading properly,253,-12,G,62.16 Hz,13.52 Hz,0,409,25
Mon.May.02.2022 14:52:12.161,13,3.77057,MCU is reading properly,253,-12,G,62.16 Hz,13.52 Hz,0,409,25
Mon.May.02.2022 14:52:12.292,13,3.78483,MCU is reading properly,253,-12,G,62.16 Hz,13.52 Hz,0,401,26
Mon.May.02.2022 14:52:12.292,13,3.78483,MCU is reading properly,253,-12,G,44.31 Hz,13.52 Hz,0,401,26
Mon.May.02.2022 14:52:12.292,13,3.79793,MCU is reading properly,253,-12,G,45.76 Hz,13.52 Hz,0,401,26
Mon.May.02.2022 14:52:12.292,13,3.81007,MCU is reading properly,253,-12,G,65.65 Hz,13.52 Hz,0,401,26
Mon.May.02.2022 14:52:12.308,13,3.82097,MCU is reading properly,253,-12,G,62.39 Hz,13.52 Hz,0,401,27
Mon.May.02.2022 14:52:12.314,13,3.8306,MCU is reading properly,253,-12,G,62.91 Hz,13.52 Hz,0,401,27
Mon.May.02.2022 14:52:12.314,13,3.83894,MCU is reading properly,253,-12,G,62.82 Hz,13.52 Hz,0,401,27
Mon.May.02.2022 14:52:12.314,13,3.84599,MCU is reading properly,253,-12,G,62.84 Hz,13.52 Hz,0,401,27
Mon.May.02.2022 14:52:12.314,13,3.85173,MCU is reading properly,253,-12,G,62.84 Hz,13.52 Hz,0,401,27
Mon.May.02.2022 14:52:12.314,13,3.85615,MCU is reading properly,253,-12,G,62.84 Hz,13.52 Hz,0,401,27
Mon.May.02.2022 14:52:12.330,13,3.85926,MCU is reading properly,253,-12,G,62.84 Hz,13.52 Hz,0,401,28
Mon.May.02.2022 14:52:12.446,13,3.86103,MCU is reading properly,253,-12,G,62.84 Hz,13.52 Hz,0,409,29
Mon.May.02.2022 14:52:12.446,13,3.86103,MCU is reading properly,253,-12,G,45.47 Hz,13.52 Hz,0,409,29
Mon.May.02.2022 14:52:12.446,13,3.86146,MCU is reading properly,253,-12,G,46.95 Hz,13.52 Hz,0,409,29
Mon.May.02.2022 14:52:12.446,13,3.86146,MCU is reading properly,253,-12,G,69.26 Hz,13.52 Hz,0,409,29
Mon.May.02.2022 14:52:12.461,13,3.86056,MCU is reading properly,253,-12,G,65.23 Hz,13.52 Hz,0,409,30
Mon.May.02.2022 14:52:12.461,13,3.85832,MCU is reading properly,253,-12,G,65.92 Hz,13.52 Hz,0,409,30
Mon.May.02.2022 14:52:12.461,13,3.85475,MCU is reading properly,253,-12,G,65.80 Hz,13.52 Hz,0,409,30
Mon.May.02.2022 14:52:12.461,13,3.84984,MCU is reading properly,253,-12,G,65.82 Hz,13.52 Hz,0,409,30
Mon.May.02.2022 14:52:12.477,13,3.8436,MCU is reading properly,253,-12,G,65.82 Hz,13.52 Hz,0,409,31
Mon.May.02.2022 14:52:12.477,13,3.8361,MCU is reading properly,253,-12,G,65.82 Hz,13.52 Hz,0,409,31
Mon.May.02.2022 14:52:12.477,13,3.82747,MCU is reading properly,253,-12,G,65.82 Hz,13.52 Hz,0,409,31
Mon.May.02.2022 14:52:12.477,13,3.81761,MCU is reading properly,253,-12,G,65.82 Hz,13.52 Hz,0,409,31
Mon.May.02.2022 14:52:12.609,13,3.80652,MCU is reading properly,253,-12,G,65.82 Hz,13.52 Hz,0,362,32
Mon.May.02.2022 14:52:12.609,13,3.80652,MCU is reading properly,253,-12,G,46.22 Hz,13.52 Hz,0,362,32
Mon.May.02.2022 14:52:12.617,13,3.79423,MCU is reading properly,253,-12,G,47.96 Hz,13.52 Hz,0,362,32
Mon.May.02.2022 14:52:12.617,13,3.78075,MCU is reading properly,253,-12,G,69.25 Hz,13.52 Hz,0,362,32
Mon.May.02.2022 14:52:12.617,13,3.7661,MCU is reading properly,253,-12,G,65.40 Hz,13.52 Hz,0,362,32
Mon.May.02.2022 14:52:12.627,13,3.7503,MCU is reading properly,253,-12,G,66.06 Hz,13.52 Hz,0,362,33
Mon.May.02.2022 14:52:12.627,13,3.73331,MCU is reading properly,253,-12,G,65.95 Hz,13.52 Hz,0,362,33
Mon.May.02.2022 14:52:12.635,13,3.71526,MCU is reading properly,253,-12,G,65.97 Hz,13.52 Hz,0,362,33
Mon.May.02.2022 14:52:12.635,13,3.69614,MCU is reading properly,253,-12,G,65.96 Hz,13.52 Hz,0,362,33
Mon.May.02.2022 14:52:12.635,13,3.67589,MCU is reading properly,253,-12,G,65.96 Hz,13.52 Hz,0,362,33
Mon.May.02.2022 14:52:12.761,13,3.65467,MCU is reading properly,253,-12,G,65.96 Hz,13.52 Hz,0,409,34
Mon.May.02.2022 14:52:12.761,13,3.63246,MCU is reading properly,253,-12,G,47.08 Hz,13.52 Hz,0,409,34
Mon.May.02.2022 14:52:12.761,13,3.63246,MCU is reading properly,253,-12,G,48.82 Hz,13.52 Hz,0,409,34
Mon.May.02.2022 14:52:12.761,13,3.60927,MCU is reading properly,253,-12,G,48.65 Hz,13.52 Hz,0,409,34
Mon.May.02.2022 14:52:12.761,13,3.60927,MCU is reading properly,253,-12,G,69.12 Hz,13.52 Hz,0,409,34
Mon.May.02.2022 14:52:12.777,13,3.58507,MCU is reading properly,253,-12,G,65.42 Hz,13.52 Hz,0,409,35
Mon.May.02.2022 14:52:12.777,13,3.55995,MCU is reading properly,253,-12,G,66.06 Hz,13.52 Hz,0,409,35
Mon.May.02.2022 14:52:12.777,13,3.53396,MCU is reading properly,253,-12,G,65.95 Hz,13.52 Hz,0,409,35
Mon.May.02.2022 14:52:12.792,13,3.50712,MCU is reading properly,253,-12,G,65.97 Hz,13.52 Hz,0,409,36
Mon.May.02.2022 14:52:12.792,13,3.47948,MCU is reading properly,253,-12,G,65.96 Hz,13.52 Hz,0,409,36
Mon.May.02.2022 14:52:12.792,13,3.45107,MCU is reading properly,253,-12,G,65.96 Hz,13.52 Hz,0,409,36
Mon.May.02.2022 14:52:12.792,13,3.42192,MCU is reading properly,253,-12,G,65.96 Hz,13.52 Hz,0,409,36
Mon.May.02.2022 14:52:12.908,13,3.392,MCU is reading properly,253,-12,G,65.96 Hz,12.53 Hz,0,362,37
Mon.May.02.2022 14:52:12.913,13,3.36151,MCU is reading properly,253,-12,G,47.62 Hz,12.53 Hz,0,362,37
Mon.May.02.2022 14:52:12.913,13,3.36151,MCU is reading properly,253,-12,G,49.34 Hz,12.53 Hz,0,362,37
Mon.May.02.2022 14:52:12.913,13,3.33041,MCU is reading properly,253,-12,G,49.18 Hz,12.53 Hz,0,362,37
Mon.May.02.2022 14:52:12.913,13,3.29874,MCU is reading properly,253,-12,G,72.00 Hz,12.53 Hz,0,362,37
Mon.May.02.2022 14:52:12.913,13,3.26645,MCU is reading properly,253,-12,G,67.56 Hz,12.53 Hz,0,362,37
Mon.May.02.2022 14:52:12.929,13,3.23367,MCU is reading properly,253,-12,G,68.38 Hz,12.53 Hz,0,362,38
Mon.May.02.2022 14:52:12.929,13,3.20055,MCU is reading properly,253,-12,G,68.23 Hz,12.53 Hz,0,362,38
Mon.May.02.2022 14:52:12.929,13,3.16694,MCU is reading properly,253,-12,G,68.26 Hz,12.53 Hz,0,362,38
Mon.May.02.2022 14:52:12.929,13,3.13307,MCU is reading properly,253,-12,G,68.25 Hz,12.53 Hz,0,362,38
Mon.May.02.2022 14:52:13.077,13,3.0989,MCU is reading properly,253,-12,G,68.25 Hz,12.53 Hz,0,370,39
Mon.May.02.2022 14:52:13.077,13,3.06437,MCU is reading properly,253,-12,G,46.79 Hz,12.53 Hz,0,370,39
Mon.May.02.2022 14:52:13.077,13,3.02972,MCU is reading properly,253,-12,G,48.75 Hz,12.53 Hz,0,370,39
Mon.May.02.2022 14:52:13.077,13,3.02972,MCU is reading properly,253,-12,G,48.56 Hz,12.53 Hz,0,370,39
Mon.May.02.2022 14:52:13.077,13,2.99491,MCU is reading properly,253,-12,G,68.95 Hz,12.53 Hz,0,370,39
Mon.May.02.2022 14:52:13.093,13,2.99491,MCU is reading properly,253,-12,G,65.28 Hz,12.53 Hz,0,370,40
Mon.May.02.2022 14:52:13.093,13,2.95997,MCU is reading properly,253,-12,G,65.91 Hz,12.53 Hz,0,370,40
Mon.May.02.2022 14:52:13.093,13,2.92516,MCU is reading properly,253,-12,G,65.80 Hz,12.53 Hz,0,370,40
Mon.May.02.2022 14:52:13.093,13,2.89001,MCU is reading properly,253,-12,G,65.82 Hz,12.53 Hz,0,370,40
Mon.May.02.2022 14:52:13.109,13,2.85488,MCU is reading properly,253,-12,G,65.82 Hz,12.53 Hz,0,370,41
Mon.May.02.2022 14:52:13.109,13,2.81991,MCU is reading properly,253,-12,G,65.82 Hz,12.53 Hz,0,370,41
Mon.May.02.2022 14:52:13.224,13,2.78505,MCU is reading properly,253,-12,G,65.82 Hz,12.53 Hz,0,401,42
Mon.May.02.2022 14:52:13.224,13,2.75023,MCU is reading properly,253,-12,G,47.54 Hz,12.53 Hz,0,401,42
Mon.May.02.2022 14:52:13.224,13,2.71571,MCU is reading properly,253,-12,G,49.25 Hz,12.53 Hz,0,401,42
Mon.May.02.2022 14:52:13.224,13,2.71571,MCU is reading properly,253,-12,G,49.09 Hz,12.53 Hz,0,401,42
Mon.May.02.2022 14:52:13.240,13,2.68133,MCU is reading properly,253,-12,G,49.10 Hz,12.53 Hz,0,401,43
Mon.May.02.2022 14:52:13.246,13,2.64724,MCU is reading properly,253,-12,G,68.85 Hz,12.53 Hz,0,401,43
Mon.May.02.2022 14:52:13.246,13,2.61357,MCU is reading properly,253,-12,G,65.30 Hz,12.53 Hz,0,401,43
Mon.May.02.2022 14:52:13.246,13,2.58017,MCU is reading properly,253,-12,G,65.91 Hz,12.53 Hz,0,401,43
Mon.May.02.2022 14:52:13.246,13,2.54719,MCU is reading properly,253,-12,G,65.80 Hz,12.53 Hz,0,401,43
Mon.May.02.2022 14:52:13.246,13,2.51477,MCU is reading properly,253,-12,G,65.82 Hz,12.53 Hz,0,401,43
Mon.May.02.2022 14:52:13.262,13,2.48293,MCU is reading properly,253,-12,G,65.82 Hz,12.53 Hz,0,401,44
Mon.May.02.2022 14:52:13.379,13,2.45152,MCU is reading properly,253,-12,G,65.82 Hz,12.53 Hz,0,370,45
Mon.May.02.2022 14:52:13.379,13,2.42069,MCU is reading properly,253,-12,G,46.92 Hz,12.53 Hz,0,370,45
Mon.May.02.2022 14:52:13.379,13,2.39047,MCU is reading properly,253,-12,G,48.64 Hz,12.53 Hz,0,370,45
Mon.May.02.2022 14:52:13.379,13,2.39047,MCU is reading properly,253,-12,G,48.48 Hz,12.53 Hz,0,370,45
Mon.May.02.2022 14:52:13.379,13,2.3609,MCU is reading properly,253,-12,G,71.94 Hz,12.53 Hz,0,370,45
Mon.May.02.2022 14:52:13.395,13,2.332,MCU is reading properly,253,-12,G,67.39 Hz,12.53 Hz,0,370,46
Mon.May.02.2022 14:52:13.395,13,2.332,MCU is reading properly,253,-12,G,68.23 Hz,12.53 Hz,0,370,46
Mon.May.02.2022 14:52:13.395,13,2.30382,MCU is reading properly,253,-12,G,68.07 Hz,12.53 Hz,0,370,46
Mon.May.02.2022 14:52:13.410,13,2.27639,MCU is reading properly,253,-12,G,68.10 Hz,12.53 Hz,0,370,47
Mon.May.02.2022 14:52:13.410,13,2.24982,MCU is reading properly,253,-12,G,68.10 Hz,12.53 Hz,0,370,47
Mon.May.02.2022 14:52:13.410,13,2.22406,MCU is reading properly,253,-12,G,68.10 Hz,12.53 Hz,0,370,47
Mon.May.02.2022 14:52:13.540,13,2.19913,MCU is reading properly,253,-12,G,68.10 Hz,12.53 Hz,0,362,48
Mon.May.02.2022 14:52:13.540,13,2.17507,MCU is reading properly,253,-12,G,47.43 Hz,12.53 Hz,0,362,48
Mon.May.02.2022 14:52:13.547,13,2.15196,MCU is reading properly,253,-12,G,49.36 Hz,12.53 Hz,0,362,48
Mon.May.02.2022 14:52:13.547,13,2.12977,MCU is reading properly,253,-12,G,49.18 Hz,12.53 Hz,0,362,48
Mon.May.02.2022 14:52:13.547,13,2.12977,MCU is reading properly,253,-12,G,69.02 Hz,12.53 Hz,0,362,48
Mon.May.02.2022 14:52:13.547,13,2.10857,MCU is reading properly,253,-12,G,65.44 Hz,12.53 Hz,0,362,48
Mon.May.02.2022 14:52:13.547,13,2.08826,MCU is reading properly,253,-12,G,66.06 Hz,12.53 Hz,0,362,48
Mon.May.02.2022 14:52:13.562,13,2.06886,MCU is reading properly,253,-12,G,65.95 Hz,12.53 Hz,0,362,49
Mon.May.02.2022 14:52:13.562,13,2.05058,MCU is reading properly,253,-12,G,65.97 Hz,12.53 Hz,0,362,49
Mon.May.02.2022 14:52:13.562,13,2.0333,MCU is reading properly,253,-12,G,65.96 Hz,12.53 Hz,0,362,49
Mon.May.02.2022 14:52:13.694,13,2.01703,MCU is reading properly,253,-12,G,65.96 Hz,12.53 Hz,0,409,50
Mon.May.02.2022 14:52:13.694,13,2.00172,MCU is reading properly,253,-12,G,47.08 Hz,12.53 Hz,0,409,50
Mon.May.02.2022 14:52:13.694,13,1.98721,MCU is reading properly,253,-12,G,48.82 Hz,12.53 Hz,0,409,50
Mon.May.02.2022 14:52:13.694,13,1.97381,MCU is reading properly,253,-12,G,48.65 Hz,12.53 Hz,0,409,50
Mon.May.02.2022 14:52:13.709,13,1.96153,MCU is reading properly,253,-12,G,48.67 Hz,12.53 Hz,0,409,51
Mon.May.02.2022 14:52:13.709,13,1.96153,MCU is reading properly,253,-12,G,69.31 Hz,12.53 Hz,0,409,51
Mon.May.02.2022 14:52:13.709,13,1.95038,MCU is reading properly,253,-12,G,65.56 Hz,12.53 Hz,0,409,51
Mon.May.02.2022 14:52:13.709,13,1.94035,MCU is reading properly,253,-12,G,66.21 Hz,12.53 Hz,0,409,51
Mon.May.02.2022 14:52:13.725,13,1.94035,MCU is reading properly,253,-12,G,66.10 Hz,12.53 Hz,0,409,52
Mon.May.02.2022 14:52:13.725,13,1.93148,MCU is reading properly,253,-12,G,66.12 Hz,12.53 Hz,0,409,52
Mon.May.02.2022 14:52:13.725,13,1.92372,MCU is reading properly,253,-12,G,66.11 Hz,12.53 Hz,0,409,52
Mon.May.02.2022 14:52:13.740,13,1.9171,MCU is reading properly,253,-12,G,66.11 Hz,12.53 Hz,0,409,53
Mon.May.02.2022 14:52:13.863,13,1.91163,MCU is reading properly,253,-12,G,66.11 Hz,8.39 Hz,0,362,54
Mon.May.02.2022 14:52:13.863,13,1.90728,MCU is reading properly,253,-12,G,45.78 Hz,8.39 Hz,0,362,54
Mon.May.02.2022 14:52:13.863,13,1.90404,MCU is reading properly,253,-12,G,47.55 Hz,8.39 Hz,0,362,54
Mon.May.02.2022 14:52:13.863,13,1.90192,MCU is reading properly,253,-12,G,47.39 Hz,8.39 Hz,0,362,54
Mon.May.02.2022 14:52:13.863,13,1.9009,MCU is reading properly,253,-12,G,68.04 Hz,8.39 Hz,0,362,54
Mon.May.02.2022 14:52:13.878,13,1.9009,MCU is reading properly,253,-12,G,64.42 Hz,8.39 Hz,0,362,55
Mon.May.02.2022 14:52:13.878,13,1.90097,MCU is reading properly,253,-12,G,65.03 Hz,8.39 Hz,0,362,55
Mon.May.02.2022 14:52:13.878,13,1.90212,MCU is reading properly,253,-12,G,64.93 Hz,8.39 Hz,0,362,55
Mon.May.02.2022 14:52:13.894,13,1.90433,MCU is reading properly,253,-12,G,64.94 Hz,8.39 Hz,0,362,56
Mon.May.02.2022 14:52:13.894,13,1.9075,MCU is reading properly,253,-12,G,64.94 Hz,8.39 Hz,0,362,56
Mon.May.02.2022 14:52:14.026,13,1.91167,MCU is reading properly,253,-12,G,64.94 Hz,8.39 Hz,0,409,57
Mon.May.02.2022 14:52:14.026,13,1.9168,MCU is reading properly,253,-12,G,45.71 Hz,8.39 Hz,0,409,57
Mon.May.02.2022 14:52:14.026,13,1.92285,MCU is reading properly,253,-12,G,47.37 Hz,8.39 Hz,0,409,57
Mon.May.02.2022 14:52:14.026,13,1.92985,MCU is reading properly,253,-12,G,47.22 Hz,8.39 Hz,0,409,57
Mon.May.02.2022 14:52:14.026,13,1.93772,MCU is reading properly,253,-12,G,66.27 Hz,8.39 Hz,0,409,57
Mon.May.02.2022 14:52:14.041,13,1.94646,MCU is reading properly,253,-12,G,63.08 Hz,8.39 Hz,0,409,58
Mon.May.02.2022 14:52:14.048,13,1.94646,MCU is reading properly,253,-12,G,63.60 Hz,8.39 Hz,0,409,58
Mon.May.02.2022 14:52:14.048,13,1.95607,MCU is reading properly,253,-12,G,63.51 Hz,8.39 Hz,0,409,58
Mon.May.02.2022 14:52:14.048,13,1.96673,MCU is reading properly,253,-12,G,63.53 Hz,8.39 Hz,0,409,58
