DATE (ddd.MMM.dd.yyyy hh:mm:ss.zzz)
Mon.May.02.2022 12:33:55.820,4.02071
Mon.May.02.2022 12:33:55.820,4.07874
Mon.May.02.2022 12:33:55.840,4.13681
Mon.May.02.2022 12:33:55.840,4.19486
Mon.May.02.2022 12:33:55.956,4.25283
Mon.May.02.2022 12:33:55.956,4.25283
Mon.May.02.2022 12:33:55.956,4.31068
Mon.May.02.2022 12:33:55.956,4.36852
Mon.May.02.2022 12:33:55.956,4.36852
Mon.May.02.2022 12:33:55.972,4.42612
Mon.May.02.2022 12:33:55.972,4.48325
Mon.May.02.2022 12:33:55.972,4.54022
Mon.May.02.2022 12:33:55.972,4.59663
Mon.May.02.2022 12:33:55.988,4.65276
Mon.May.02.2022 12:33:55.988,4.70838
Mon.May.02.2022 12:33:56.119,4.76346
Mon.May.02.2022 12:33:56.119,4.81778
Mon.May.02.2022 12:33:56.119,4.81778
Mon.May.02.2022 12:33:56.119,4.87145
Mon.May.02.2022 12:33:56.119,4.92444
Mon.May.02.2022 12:33:56.135,4.97668
Mon.May.02.2022 12:33:56.141,5.02815
Mon.May.02.2022 12:33:56.141,5.07878
Mon.May.02.2022 12:33:56.141,5.12855
Mon.May.02.2022 12:33:56.141,5.1774
Mon.May.02.2022 12:33:56.273,5.22529
Mon.May.02.2022 12:33:56.273,5.27178
Mon.May.02.2022 12:33:56.273,5.3178
Mon.May.02.2022 12:33:56.273,5.3178
Mon.May.02.2022 12:33:56.273,5.3626
Mon.May.02.2022 12:33:56.288,5.40631
Mon.May.02.2022 12:33:56.288,5.40631
Mon.May.02.2022 12:33:56.288,5.44888
Mon.May.02.2022 12:33:56.304,5.49027
Mon.May.02.2022 12:33:56.304,5.53047
Mon.May.02.2022 12:33:56.304,5.56944
Mon.May.02.2022 12:33:56.304,5.60714
Mon.May.02.2022 12:33:56.436,5.64356
Mon.May.02.2022 12:33:56.436,5.67868
Mon.May.02.2022 12:33:56.442,5.71246
Mon.May.02.2022 12:33:56.442,5.71246
Mon.May.02.2022 12:33:56.442,5.74536
Mon.May.02.2022 12:33:56.442,5.77704
Mon.May.02.2022 12:33:56.458,5.80726
Mon.May.02.2022 12:33:56.458,5.83602
Mon.May.02.2022 12:33:56.458,5.86393
Mon.May.02.2022 12:33:56.458,5.89027
Mon.May.02.2022 12:33:56.589,5.91503
Mon.May.02.2022 12:33:56.589,5.93822
Mon.May.02.2022 12:33:56.589,5.95976
Mon.May.02.2022 12:33:56.589,5.97977
Mon.May.02.2022 12:33:56.589,5.97977
Mon.May.02.2022 12:33:56.605,5.99813
Mon.May.02.2022 12:33:56.605,6.01491
Mon.May.02.2022 12:33:56.605,6.01491
Mon.May.02.2022 12:33:56.605,6.03011
Mon.May.02.2022 12:33:56.621,6.04376
Mon.May.02.2022 12:33:56.621,6.05583
Mon.May.02.2022 12:33:56.621,6.06627
Mon.May.02.2022 12:33:56.738,6.07503
Mon.May.02.2022 12:33:56.743,6.08231
Mon.May.02.2022 12:33:56.743,6.08812
Mon.May.02.2022 12:33:56.743,6.0925
Mon.May.02.2022 12:33:56.743,6.0925
Mon.May.02.2022 12:33:56.743,6.09542
Mon.May.02.2022 12:33:56.758,6.09694
Mon.May.02.2022 12:33:56.758,6.09706
Mon.May.02.2022 12:33:56.758,6.09582
Mon.May.02.2022 12:33:56.758,6.09322
Mon.May.02.2022 12:33:56.901,6.0893
Mon.May.02.2022 12:33:56.907,6.08408
Mon.May.02.2022 12:33:56.910,6.07761
Mon.May.02.2022 12:33:56.915,6.0699
Mon.May.02.2022 12:33:56.919,6.06104
Mon.May.02.2022 12:33:56.922,6.06104
Mon.May.02.2022 12:33:56.926,6.05101
Mon.May.02.2022 12:33:56.930,6.03984
Mon.May.02.2022 12:33:56.933,6.03984
Mon.May.02.2022 12:33:56.939,6.0276
Mon.May.02.2022 12:33:56.942,6.01427
Mon.May.02.2022 12:33:57.053,5.99998
Mon.May.02.2022 12:33:57.058,5.98471
Mon.May.02.2022 12:33:57.061,5.96852
Mon.May.02.2022 12:33:57.066,5.9514
Mon.May.02.2022 12:33:57.069,5.9335
Mon.May.02.2022 12:33:57.073,5.91479
Mon.May.02.2022 12:33:57.078,5.91479
Mon.May.02.2022 12:33:57.081,5.89529
Mon.May.02.2022 12:33:57.084,5.87508
Mon.May.02.2022 12:33:57.089,5.85422
Mon.May.02.2022 12:33:57.093,5.83282
Mon.May.02.2022 12:33:57.214,5.81086
Mon.May.02.2022 12:33:57.218,5.78839
Mon.May.02.2022 12:33:57.221,5.76553
Mon.May.02.2022 12:33:57.226,5.74227
Mon.May.02.2022 12:33:57.230,5.71879
Mon.May.02.2022 12:33:57.233,5.69493
Mon.May.02.2022 12:33:57.238,5.69493
Mon.May.02.2022 12:33:57.242,5.67075
Mon.May.02.2022 12:33:57.246,5.64636
Mon.May.02.2022 12:33:57.251,5.64636
Mon.May.02.2022 12:33:57.254,5.62181
Mon.May.02.2022 12:33:57.366,5.59716
Mon.May.02.2022 12:33:57.369,5.57244
Mon.May.02.2022 12:33:57.373,5.54772
Mon.May.02.2022 12:33:57.378,5.52303
Mon.May.02.2022 12:33:57.381,5.49843
Mon.May.02.2022 12:33:57.384,5.47397
Mon.May.02.2022 12:33:57.389,5.44969
Mon.May.02.2022 12:33:57.393,5.44969
Mon.May.02.2022 12:33:57.396,5.42563
Mon.May.02.2022 12:33:57.401,5.40193
Mon.May.02.2022 12:33:57.404,5.37847
Mon.May.02.2022 12:33:57.533,5.35545
Mon.May.02.2022 12:33:57.539,5.33276
Mon.May.02.2022 12:33:57.544,5.31053
Mon.May.02.2022 12:33:57.547,5.28879
Mon.May.02.2022 12:33:57.551,5.26758
Mon.May.02.2022 12:33:57.557,5.24694
Mon.May.02.2022 12:33:57.561,5.22692
Mon.May.02.2022 12:33:57.564,5.22692
Mon.May.02.2022 12:33:57.569,5.20744
Mon.May.02.2022 12:33:57.574,5.18853
Mon.May.02.2022 12:33:57.734,5.18853
Mon.May.02.2022 12:33:57.739,5.17031
Mon.May.02.2022 12:33:57.742,5.15277
Mon.May.02.2022 12:33:57.748,5.13577
Mon.May.02.2022 12:33:57.751,5.11968
Mon.May.02.2022 12:33:57.754,5.10446
Mon.May.02.2022 12:33:57.760,5.09022
Mon.May.02.2022 12:33:57.764,5.07691
Mon.May.02.2022 12:33:57.767,5.06462
Mon.May.02.2022 12:33:57.773,5.06462
Mon.May.02.2022 12:33:57.777,5.05331
Mon.May.02.2022 12:33:57.780,5.04307
