DATE (ddd.MMM.dd.yyyy hh:mm:ss.zzz),<int>,<float>,<string>,<uint8_t>,<int8_t>,<char>,RX hz,TX hz,CRC Errors,read_queue_size,graph(0)->data.size()
Mon.May.02.2022 14:31:26.673,13,2.59111,MCU is reading properly,253,-12,G,67.17 Hz,3.71 Hz,0,370,141
Mon.May.02.2022 14:31:26.790,13,2.57763,MCU is reading properly,253,-12,G,67.17 Hz,3.71 Hz,0,362,142
Mon.May.02.2022 14:31:26.794,13,2.56267,MCU is reading properly,253,-12,G,47.06 Hz,3.71 Hz,0,362,142
Mon.May.02.2022 14:31:26.797,13,2.54612,MCU is reading properly,253,-12,G,48.92 Hz,3.71 Hz,0,362,142
Mon.May.02.2022 14:31:26.804,13,2.52775,MCU is reading properly,253,-12,G,48.74 Hz,3.71 Hz,0,362,143
Mon.May.02.2022 14:31:26.808,13,2.5078,MCU is reading properly,253,-12,G,48.76 Hz,3.71 Hz,0,362,143
Mon.May.02.2022 14:31:26.814,13,2.5078,MCU is reading properly,253,-12,G,70.47 Hz,3.71 Hz,0,362,144
Mon.May.02.2022 14:31:26.817,13,2.48626,MCU is reading properly,253,-12,G,66.40 Hz,3.71 Hz,0,362,144
Mon.May.02.2022 14:31:26.820,13,2.46313,MCU is reading properly,253,-12,G,67.13 Hz,3.71 Hz,0,362,144
Mon.May.02.2022 14:31:26.826,13,2.43847,MCU is reading properly,253,-12,G,67.00 Hz,3.71 Hz,0,362,145
Mon.May.02.2022 14:31:26.830,13,2.41221,MCU is reading properly,253,-12,G,67.02 Hz,3.71 Hz,0,362,145
Mon.May.02.2022 14:31:26.941,13,2.38436,MCU is reading properly,253,-12,G,67.02 Hz,3.71 Hz,0,409,146
Mon.May.02.2022 14:31:26.946,13,2.355,MCU is reading properly,253,-12,G,47.71 Hz,3.71 Hz,0,409,146
Mon.May.02.2022 14:31:26.952,13,2.32397,MCU is reading properly,253,-12,G,49.53 Hz,3.71 Hz,0,409,147
Mon.May.02.2022 14:31:26.955,13,2.29136,MCU is reading properly,253,-12,G,49.35 Hz,3.71 Hz,0,409,147
Mon.May.02.2022 14:31:26.963,13,2.25717,MCU is reading properly,253,-12,G,49.37 Hz,3.71 Hz,0,409,148
Mon.May.02.2022 14:31:26.968,13,2.25717,MCU is reading properly,253,-12,G,69.56 Hz,3.71 Hz,0,409,148
Mon.May.02.2022 14:31:26.971,13,2.22142,MCU is reading properly,253,-12,G,65.86 Hz,3.71 Hz,0,409,148
Mon.May.02.2022 14:31:26.977,13,2.22142,MCU is reading properly,253,-12,G,66.51 Hz,3.71 Hz,0,409,149
Mon.May.02.2022 14:31:26.981,13,2.18411,MCU is reading properly,253,-12,G,66.39 Hz,3.71 Hz,0,409,149
Mon.May.02.2022 14:31:26.986,13,2.14514,MCU is reading properly,253,-12,G,66.42 Hz,3.71 Hz,0,409,150
Mon.May.02.2022 14:31:26.990,13,2.10463,MCU is reading properly,253,-12,G,66.41 Hz,3.71 Hz,0,409,150
Mon.May.02.2022 14:31:26.993,13,2.06299,MCU is reading properly,253,-12,G,66.41 Hz,3.71 Hz,0,409,150
Mon.May.02.2022 14:31:27.102,13,2.02053,MCU is reading properly,253,-12,G,66.41 Hz,3.23 Hz,0,362,151
Mon.May.02.2022 14:31:27.106,13,1.97666,MCU is reading properly,253,-12,G,46.69 Hz,3.23 Hz,0,362,151
Mon.May.02.2022 14:31:27.109,13,1.9314,MCU is reading properly,253,-12,G,48.48 Hz,3.23 Hz,0,362,151
Mon.May.02.2022 14:31:27.115,13,1.88492,MCU is reading properly,253,-12,G,48.31 Hz,3.23 Hz,0,362,152
Mon.May.02.2022 14:31:27.119,13,1.83696,MCU is reading properly,253,-12,G,69.77 Hz,3.23 Hz,0,362,152
Mon.May.02.2022 14:31:27.122,13,1.78785,MCU is reading properly,253,-12,G,65.83 Hz,3.23 Hz,0,362,152
Mon.May.02.2022 14:31:27.130,13,1.78785,MCU is reading properly,253,-12,G,66.52 Hz,3.23 Hz,0,362,153
Mon.May.02.2022 14:31:27.137,13,1.73746,MCU is reading properly,253,-12,G,66.39 Hz,3.23 Hz,0,362,154
Mon.May.02.2022 14:31:27.141,13,1.68566,MCU is reading properly,253,-12,G,66.42 Hz,3.23 Hz,0,362,154
Mon.May.02.2022 14:31:27.144,13,1.63265,MCU is reading properly,253,-12,G,66.41 Hz,3.23 Hz,0,362,154
Mon.May.02.2022 14:31:27.261,13,1.57844,MCU is reading properly,253,-12,G,66.41 Hz,3.23 Hz,0,409,155
Mon.May.02.2022 14:31:27.264,13,1.52308,MCU is reading properly,253,-12,G,46.78 Hz,3.23 Hz,0,409,155
Mon.May.02.2022 14:31:27.267,13,1.4666,MCU is reading properly,253,-12,G,48.56 Hz,3.23 Hz,0,409,155
Mon.May.02.2022 14:31:27.273,13,1.40904,MCU is reading properly,253,-12,G,48.39 Hz,3.23 Hz,0,409,156
Mon.May.02.2022 14:31:27.276,13,1.35043,MCU is reading properly,253,-12,G,68.41 Hz,3.23 Hz,0,409,156
Mon.May.02.2022 14:31:27.281,13,1.29046,MCU is reading properly,253,-12,G,64.86 Hz,3.23 Hz,0,409,156
Mon.May.02.2022 14:31:27.286,13,1.29046,MCU is reading properly,253,-12,G,65.46 Hz,3.23 Hz,0,409,157
Mon.May.02.2022 14:31:27.290,13,1.22934,MCU is reading properly,253,-12,G,65.36 Hz,3.23 Hz,0,409,157
Mon.May.02.2022 14:31:27.293,13,1.22934,MCU is reading properly,253,-12,G,65.38 Hz,3.23 Hz,0,409,157
Mon.May.02.2022 14:31:27.300,13,1.16727,MCU is reading properly,253,-12,G,65.38 Hz,3.23 Hz,0,409,158
Mon.May.02.2022 14:31:27.303,13,1.10431,MCU is reading properly,253,-12,G,65.38 Hz,3.23 Hz,0,409,158
Mon.May.02.2022 14:31:27.306,13,1.04071,MCU is reading properly,253,-12,G,65.38 Hz,3.23 Hz,0,409,158
Mon.May.02.2022 14:31:27.421,13,0.976303,MCU is reading properly,253,-12,G,65.38 Hz,3.23 Hz,0,362,159
Mon.May.02.2022 14:31:27.424,13,0.911152,MCU is reading properly,253,-12,G,46.26 Hz,3.23 Hz,0,362,159
Mon.May.02.2022 14:31:27.429,13,0.845105,MCU is reading properly,253,-12,G,47.96 Hz,3.23 Hz,0,362,159
Mon.May.02.2022 14:31:27.435,13,0.778403,MCU is reading properly,253,-12,G,47.80 Hz,3.23 Hz,0,362,160
Mon.May.02.2022 14:31:27.438,13,0.711297,MCU is reading properly,253,-12,G,68.71 Hz,3.23 Hz,0,362,160
Mon.May.02.2022 14:31:27.441,13,0.643646,MCU is reading properly,253,-12,G,64.98 Hz,3.23 Hz,0,362,160
Mon.May.02.2022 14:31:27.447,13,0.575291,MCU is reading properly,253,-12,G,65.62 Hz,3.23 Hz,0,362,161
Mon.May.02.2022 14:31:27.452,13,0.575291,MCU is reading properly,253,-12,G,65.51 Hz,3.23 Hz,0,362,161
Mon.May.02.2022 14:31:27.458,13,0.506697,MCU is reading properly,253,-12,G,65.53 Hz,3.23 Hz,0,362,162
Mon.May.02.2022 14:31:27.462,13,0.437498,MCU is reading properly,253,-12,G,65.52 Hz,3.23 Hz,0,362,162
Mon.May.02.2022 14:31:27.579,13,0.368169,MCU is reading properly,253,-12,G,65.52 Hz,3.23 Hz,0,409,163
Mon.May.02.2022 14:31:27.583,13,0.298346,MCU is reading properly,253,-12,G,46.34 Hz,3.23 Hz,0,409,163
Mon.May.02.2022 14:31:27.587,13,0.228499,MCU is reading properly,253,-12,G,48.04 Hz,3.23 Hz,0,409,163
Mon.May.02.2022 14:31:27.592,13,0.158264,MCU is reading properly,253,-12,G,47.89 Hz,3.23 Hz,0,409,164
Mon.May.02.2022 14:31:27.596,13,0.0879064,MCU is reading properly,253,-12,G,68.70 Hz,3.23 Hz,0,409,164
Mon.May.02.2022 14:31:27.602,13,0.0176851,MCU is reading properly,253,-12,G,64.98 Hz,3.23 Hz,0,409,165
Mon.May.02.2022 14:31:27.606,13,-0.0527555,MCU is reading properly,253,-12,G,65.62 Hz,3.23 Hz,0,409,165
Mon.May.02.2022 14:31:27.609,13,-0.0527555,MCU is reading properly,253,-12,G,65.51 Hz,3.23 Hz,0,409,165
Mon.May.02.2022 14:31:27.615,13,-0.123155,MCU is reading properly,253,-12,G,65.53 Hz,3.23 Hz,0,409,166
Mon.May.02.2022 14:31:27.619,13,-0.123155,MCU is reading properly,253,-12,G,65.52 Hz,3.23 Hz,0,409,166
Mon.May.02.2022 14:31:27.625,13,-0.193459,MCU is reading properly,253,-12,G,65.52 Hz,3.23 Hz,0,409,167
Mon.May.02.2022 14:31:27.628,13,-0.26382,MCU is reading properly,253,-12,G,65.52 Hz,3.23 Hz,0,409,167
Mon.May.02.2022 14:31:27.735,13,-0.333974,MCU is reading properly,253,-12,G,65.52 Hz,3.23 Hz,0,362,168
Mon.May.02.2022 14:31:27.740,13,-0.403658,MCU is reading properly,253,-12,G,46.59 Hz,3.23 Hz,0,362,168
Mon.May.02.2022 14:31:27.743,13,-0.473234,MCU is reading properly,253,-12,G,48.30 Hz,3.23 Hz,0,362,168
Mon.May.02.2022 14:31:27.749,13,-0.542232,MCU is reading properly,253,-12,G,48.14 Hz,3.23 Hz,0,362,169
Mon.May.02.2022 14:31:27.752,13,-0.610807,MCU is reading properly,253,-12,G,69.22 Hz,3.23 Hz,0,362,169
Mon.May.02.2022 14:31:27.755,13,-0.679111,MCU is reading properly,253,-12,G,65.40 Hz,3.23 Hz,0,362,169
Mon.May.02.2022 14:31:27.761,13,-0.746687,MCU is reading properly,253,-12,G,66.06 Hz,3.23 Hz,0,362,170
Mon.May.02.2022 14:31:27.766,13,-0.813879,MCU is reading properly,253,-12,G,65.95 Hz,3.23 Hz,0,362,170
Mon.May.02.2022 14:31:27.772,13,-0.813879,MCU is reading properly,253,-12,G,65.97 Hz,3.23 Hz,0,362,171
Mon.May.02.2022 14:31:27.775,13,-0.880437,MCU is reading properly,253,-12,G,65.96 Hz,3.23 Hz,0,362,171
Mon.May.02.2022 14:31:27.894,13,-0.946311,MCU is reading properly,253,-12,G,65.96 Hz,3.23 Hz,0,409,172
Mon.May.02.2022 14:31:27.898,13,-1.01126,MCU is reading properly,253,-12,G,46.64 Hz,3.23 Hz,0,409,172
Mon.May.02.2022 14:31:27.901,13,-1.07543,MCU is reading properly,253,-12,G,48.39 Hz,3.23 Hz,0,409,172
Mon.May.02.2022 14:31:27.907,13,-1.13896,MCU is reading properly,253,-12,G,48.22 Hz,3.23 Hz,0,409,173
Mon.May.02.2022 14:31:27.910,13,-1.20162,MCU is reading properly,253,-12,G,69.40 Hz,3.23 Hz,0,409,173
Mon.May.02.2022 14:31:27.917,13,-1.26335,MCU is reading properly,253,-12,G,65.54 Hz,3.23 Hz,0,409,174
Mon.May.02.2022 14:31:27.920,13,-1.32394,MCU is reading properly,253,-12,G,66.21 Hz,3.23 Hz,0,409,174
Mon.May.02.2022 14:31:27.923,13,-1.38353,MCU is reading properly,253,-12,G,66.10 Hz,3.23 Hz,0,409,174
Mon.May.02.2022 14:31:27.931,13,-1.38353,MCU is reading properly,253,-12,G,66.12 Hz,3.23 Hz,0,409,175
Mon.May.02.2022 14:31:27.935,13,-1.4419,MCU is reading properly,253,-12,G,66.11 Hz,3.23 Hz,0,409,175
Mon.May.02.2022 14:31:27.941,13,-1.4419,MCU is reading properly,253,-12,G,66.11 Hz,3.23 Hz,0,409,176
Mon.May.02.2022 14:31:27.945,13,-1.49902,MCU is reading properly,253,-12,G,66.11 Hz,3.23 Hz,0,409,176
Mon.May.02.2022 14:31:28.048,13,-1.5552,MCU is reading properly,253,-12,G,66.11 Hz,2.86 Hz,0,362,177
Mon.May.02.2022 14:31:28.052,13,-1.61022,MCU is reading properly,253,-12,G,46.98 Hz,2.86 Hz,0,362,177
Mon.May.02.2022 14:31:28.055,13,-1.66405,MCU is reading properly,253,-12,G,48.73 Hz,2.86 Hz,0,362,177
Mon.May.02.2022 14:31:28.062,13,-1.71667,MCU is reading properly,253,-12,G,48.57 Hz,2.86 Hz,0,362,178
Mon.May.02.2022 14:31:28.066,13,-1.76787,MCU is reading properly,253,-12,G,69.52 Hz,2.86 Hz,0,362,178
Mon.May.02.2022 14:31:28.073,13,-1.81779,MCU is reading properly,253,-12,G,65.69 Hz,2.86 Hz,0,362,179
Mon.May.02.2022 14:31:28.077,13,-1.86641,MCU is reading properly,253,-12,G,66.36 Hz,2.86 Hz,0,362,179
Mon.May.02.2022 14:31:28.084,13,-1.91369,MCU is reading properly,253,-12,G,66.24 Hz,2.86 Hz,0,362,180
Mon.May.02.2022 14:31:28.087,13,-1.95961,MCU is reading properly,253,-12,G,66.27 Hz,2.86 Hz,0,362,180
Mon.May.02.2022 14:31:28.090,13,-1.95961,MCU is reading properly,253,-12,G,66.26 Hz,2.86 Hz,0,362,180
Mon.May.02.2022 14:31:28.192,13,-2.00415,MCU is reading properly,253,-12,G,66.26 Hz,2.86 Hz,0,359,181
Mon.May.02.2022 14:31:28.197,13,-2.0474,MCU is reading properly,253,-12,G,48.05 Hz,2.86 Hz,0,359,181
Mon.May.02.2022 14:31:28.200,13,-2.08946,MCU is reading properly,253,-12,G,49.79 Hz,2.86 Hz,0,359,181
Mon.May.02.2022 14:31:28.206,13,-2.13064,MCU is reading properly,253,-12,G,49.62 Hz,2.86 Hz,0,359,182
Mon.May.02.2022 14:31:28.209,13,-2.17039,MCU is reading properly,253,-12,G,72.12 Hz,2.86 Hz,0,359,182
Mon.May.02.2022 14:31:28.213,13,-2.20847,MCU is reading properly,253,-12,G,67.72 Hz,2.86 Hz,0,359,182
Mon.May.02.2022 14:31:28.218,13,-2.24498,MCU is reading properly,253,-12,G,68.54 Hz,2.86 Hz,0,359,183
Mon.May.02.2022 14:31:28.222,13,-2.27992,MCU is reading properly,253,-12,G,68.39 Hz,2.86 Hz,0,359,183
Mon.May.02.2022 14:31:28.225,13,-2.31297,MCU is reading properly,253,-12,G,68.42 Hz,2.86 Hz,0,359,183
Mon.May.02.2022 14:31:28.232,13,-2.31297,MCU is reading properly,253,-12,G,68.41 Hz,2.86 Hz,0,359,184
Mon.May.02.2022 14:31:28.348,13,-2.34472,MCU is reading properly,253,-12,G,68.41 Hz,2.86 Hz,0,362,185
Mon.May.02.2022 14:31:28.353,13,-2.34472,MCU is reading properly,253,-12,G,48.04 Hz,2.86 Hz,0,362,185
Mon.May.02.2022 14:31:28.359,13,-2.37487,MCU is reading properly,253,-12,G,49.99 Hz,2.86 Hz,0,362,186
Mon.May.02.2022 14:31:28.362,13,-2.40341,MCU is reading properly,253,-12,G,49.80 Hz,2.86 Hz,0,362,186
Mon.May.02.2022 14:31:28.366,13,-2.43033,MCU is reading properly,253,-12,G,49.82 Hz,2.86 Hz,0,362,186
Mon.May.02.2022 14:31:28.371,13,-2.45564,MCU is reading properly,253,-12,G,49.82 Hz,2.86 Hz,0,362,187
Mon.May.02.2022 14:31:28.374,13,-2.47941,MCU is reading properly,253,-12,G,71.87 Hz,2.86 Hz,0,362,187
Mon.May.02.2022 14:31:28.378,13,-2.50156,MCU is reading properly,253,-12,G,67.59 Hz,2.86 Hz,0,362,187
Mon.May.02.2022 14:31:28.384,13,-2.52209,MCU is reading properly,253,-12,G,68.38 Hz,2.86 Hz,0,362,188
Mon.May.02.2022 14:31:28.389,13,-2.54103,MCU is reading properly,253,-12,G,68.23 Hz,2.86 Hz,0,362,188
Mon.May.02.2022 14:31:28.507,13,-2.55822,MCU is reading properly,253,-12,G,68.26 Hz,2.86 Hz,0,362,189
Mon.May.02.2022 14:31:28.513,13,-2.57364,MCU is reading properly,253,-12,G,47.59 Hz,2.86 Hz,0,362,189
Mon.May.02.2022 14:31:28.519,13,-2.57364,MCU is reading properly,253,-12,G,49.54 Hz,2.86 Hz,0,362,190
Mon.May.02.2022 14:31:28.522,13,-2.58756,MCU is reading properly,253,-12,G,49.35 Hz,2.86 Hz,0,362,190
Mon.May.02.2022 14:31:28.531,13,-2.6,MCU is reading properly,253,-12,G,49.37 Hz,2.86 Hz,0,362,191
Mon.May.02.2022 14:31:28.538,13,-2.61098,MCU is reading properly,253,-12,G,49.37 Hz,2.86 Hz,0,362,192
Mon.May.02.2022 14:31:28.541,13,-2.62051,MCU is reading properly,253,-12,G,68.80 Hz,2.86 Hz,0,362,192
Mon.May.02.2022 14:31:28.545,13,-2.62862,MCU is reading properly,253,-12,G,65.30 Hz,2.86 Hz,0,362,192
Mon.May.02.2022 14:31:28.551,13,-2.63532,MCU is reading properly,253,-12,G,65.91 Hz,2.86 Hz,0,362,193
Mon.May.02.2022 14:31:28.555,13,-2.64065,MCU is reading properly,253,-12,G,65.80 Hz,2.86 Hz,0,362,193
Mon.May.02.2022 14:31:28.663,13,-2.6446,MCU is reading properly,253,-12,G,65.82 Hz,2.86 Hz,0,409,194
Mon.May.02.2022 14:31:28.667,13,-2.64723,MCU is reading properly,253,-12,G,46.74 Hz,2.86 Hz,0,409,194
Mon.May.02.2022 14:31:28.670,13,-2.64723,MCU is reading properly,253,-12,G,48.47 Hz,2.86 Hz,0,409,194
Mon.May.02.2022 14:31:28.676,13,-2.64855,MCU is reading properly,253,-12,G,48.31 Hz,2.86 Hz,0,409,195
Mon.May.02.2022 14:31:28.680,13,-2.64855,MCU is reading properly,253,-12,G,48.32 Hz,2.86 Hz,0,409,195
Mon.May.02.2022 14:31:28.686,13,-2.6486,MCU is reading properly,253,-12,G,48.32 Hz,2.86 Hz,0,409,196
Mon.May.02.2022 14:31:28.690,13,-2.64741,MCU is reading properly,253,-12,G,68.99 Hz,2.86 Hz,0,409,196
Mon.May.02.2022 14:31:28.693,13,-2.645,MCU is reading properly,253,-12,G,65.27 Hz,2.86 Hz,0,409,196
Mon.May.02.2022 14:31:28.699,13,-2.64141,MCU is reading properly,253,-12,G,65.91 Hz,2.86 Hz,0,409,197
Mon.May.02.2022 14:31:28.704,13,-2.63666,MCU is reading properly,253,-12,G,65.80 Hz,2.86 Hz,0,409,197
Mon.May.02.2022 14:31:28.707,13,-2.63081,MCU is reading properly,253,-12,G,65.82 Hz,2.86 Hz,0,409,197
Mon.May.02.2022 14:31:28.715,13,-2.62388,MCU is reading properly,253,-12,G,65.82 Hz,2.86 Hz,0,409,198
Mon.May.02.2022 14:31:28.822,13,-2.61592,MCU is reading properly,253,-12,G,65.82 Hz,2.86 Hz,0,362,199
Mon.May.02.2022 14:31:28.826,13,-2.60696,MCU is reading properly,253,-12,G,46.48 Hz,2.86 Hz,0,362,199
Mon.May.02.2022 14:31:28.830,13,-2.59708,MCU is reading properly,253,-12,G,48.22 Hz,2.86 Hz,0,362,199
Mon.May.02.2022 14:31:28.836,13,-2.59708,MCU is reading properly,253,-12,G,48.05 Hz,2.86 Hz,0,362,200
Mon.May.02.2022 14:31:28.840,13,-2.58625,MCU is reading properly,253,-12,G,69.24 Hz,2.86 Hz,0,362,200
Mon.May.02.2022 14:31:28.848,13,-2.57456,MCU is reading properly,253,-12,G,65.40 Hz,2.86 Hz,0,362,201
Mon.May.02.2022 14:31:28.852,13,-2.56208,MCU is reading properly,253,-12,G,66.06 Hz,2.86 Hz,0,362,201
Mon.May.02.2022 14:31:28.858,13,-2.54879,MCU is reading properly,253,-12,G,65.95 Hz,2.86 Hz,0,362,202
Mon.May.02.2022 14:31:28.861,13,-2.53446,MCU is reading properly,253,-12,G,65.97 Hz,2.86 Hz,0,362,202
