DATE (ddd.MMM.dd.yyyy hh:mm:ss.zzz),<int>,<float>,<string>,<uint8_t>,<int8_t>,<char>,RX hz,TX hz,CRC Errors,read_queue_size,graph(0)->data.size()
Mon.May.02.2022 14:37:21.698,13,2.50289,MCU is reading properly,253,-12,G,68.10 Hz,3.43 Hz,0,370,143
Mon.May.02.2022 14:37:21.698,13,2.47115,MCU is reading properly,253,-12,G,68.10 Hz,3.43 Hz,0,370,143
Mon.May.02.2022 14:37:21.714,13,2.43995,MCU is reading properly,253,-12,G,68.10 Hz,3.43 Hz,0,370,144
Mon.May.02.2022 14:37:21.830,13,2.40934,MCU is reading properly,253,-12,G,68.10 Hz,3.43 Hz,0,362,145
Mon.May.02.2022 14:37:21.830,13,2.37936,MCU is reading properly,253,-12,G,48.16 Hz,3.43 Hz,0,362,145
Mon.May.02.2022 14:37:21.830,13,2.35003,MCU is reading properly,253,-12,G,50.08 Hz,3.43 Hz,0,362,145
Mon.May.02.2022 14:37:21.830,13,2.3214,MCU is reading properly,253,-12,G,49.89 Hz,3.43 Hz,0,362,145
Mon.May.02.2022 14:37:21.845,13,2.2935,MCU is reading properly,253,-12,G,71.86 Hz,3.43 Hz,0,362,146
Mon.May.02.2022 14:37:21.845,13,2.2935,MCU is reading properly,253,-12,G,67.59 Hz,3.43 Hz,0,362,146
Mon.May.02.2022 14:37:21.845,13,2.26644,MCU is reading properly,253,-12,G,68.38 Hz,3.43 Hz,0,362,146
Mon.May.02.2022 14:37:21.845,13,2.24016,MCU is reading properly,253,-12,G,68.23 Hz,3.43 Hz,0,362,146
Mon.May.02.2022 14:37:21.861,13,2.21471,MCU is reading properly,253,-12,G,68.26 Hz,3.43 Hz,0,362,147
Mon.May.02.2022 14:37:21.861,13,2.1901,MCU is reading properly,253,-12,G,68.25 Hz,3.43 Hz,0,362,147
Mon.May.02.2022 14:37:21.993,13,2.16643,MCU is reading properly,253,-12,G,68.25 Hz,3.43 Hz,0,370,148
Mon.May.02.2022 14:37:21.993,13,2.14366,MCU is reading properly,253,-12,G,47.32 Hz,3.43 Hz,0,370,148
Mon.May.02.2022 14:37:21.999,13,2.12181,MCU is reading properly,253,-12,G,49.28 Hz,3.43 Hz,0,370,148
Mon.May.02.2022 14:37:21.999,13,2.10089,MCU is reading properly,253,-12,G,49.09 Hz,3.43 Hz,0,370,148
Mon.May.02.2022 14:37:21.999,13,2.10089,MCU is reading properly,253,-12,G,49.11 Hz,3.43 Hz,0,370,148
Mon.May.02.2022 14:37:21.999,13,2.08088,MCU is reading properly,253,-12,G,68.85 Hz,3.43 Hz,0,370,148
Mon.May.02.2022 14:37:21.999,13,2.06197,MCU is reading properly,253,-12,G,65.30 Hz,3.43 Hz,0,370,148
Mon.May.02.2022 14:37:22.015,13,2.06197,MCU is reading properly,253,-12,G,65.91 Hz,3.43 Hz,0,370,149
Mon.May.02.2022 14:37:22.015,13,2.04406,MCU is reading properly,253,-12,G,65.80 Hz,3.43 Hz,0,370,149
Mon.May.02.2022 14:37:22.015,13,2.02715,MCU is reading properly,253,-12,G,65.82 Hz,3.43 Hz,0,370,149
Mon.May.02.2022 14:37:22.015,13,2.01127,MCU is reading properly,253,-12,G,65.82 Hz,3.43 Hz,0,370,149
Mon.May.02.2022 14:37:22.146,13,1.99621,MCU is reading properly,253,-12,G,65.82 Hz,3.43 Hz,0,401,150
Mon.May.02.2022 14:37:22.146,13,1.98207,MCU is reading properly,253,-12,G,46.92 Hz,3.43 Hz,0,401,150
Mon.May.02.2022 14:37:22.146,13,1.96909,MCU is reading properly,253,-12,G,48.64 Hz,3.43 Hz,0,401,150
Mon.May.02.2022 14:37:22.146,13,1.95723,MCU is reading properly,253,-12,G,48.48 Hz,3.43 Hz,0,401,150
Mon.May.02.2022 14:37:22.162,13,1.9465,MCU is reading properly,253,-12,G,48.50 Hz,3.43 Hz,0,401,151
Mon.May.02.2022 14:37:22.162,13,1.9369,MCU is reading properly,253,-12,G,68.77 Hz,3.43 Hz,0,401,151
Mon.May.02.2022 14:37:22.162,13,1.92843,MCU is reading properly,253,-12,G,65.14 Hz,3.43 Hz,0,401,151
Mon.May.02.2022 14:37:22.178,13,1.92843,MCU is reading properly,253,-12,G,65.76 Hz,3.43 Hz,0,401,152
Mon.May.02.2022 14:37:22.178,13,1.92112,MCU is reading properly,253,-12,G,65.65 Hz,3.43 Hz,0,401,152
Mon.May.02.2022 14:37:22.178,13,1.91492,MCU is reading properly,253,-12,G,65.67 Hz,3.43 Hz,0,401,152
Mon.May.02.2022 14:37:22.178,13,1.90985,MCU is reading properly,253,-12,G,65.67 Hz,3.43 Hz,0,401,152
Mon.May.02.2022 14:37:22.315,13,1.90591,MCU is reading properly,253,-12,G,65.67 Hz,3.43 Hz,0,370,153
Mon.May.02.2022 14:37:22.315,13,1.9031,MCU is reading properly,253,-12,G,45.56 Hz,3.43 Hz,0,370,153
Mon.May.02.2022 14:37:22.315,13,1.9014,MCU is reading properly,253,-12,G,47.30 Hz,3.43 Hz,0,370,153
Mon.May.02.2022 14:37:22.315,13,1.9008,MCU is reading properly,253,-12,G,47.14 Hz,3.43 Hz,0,370,153
Mon.May.02.2022 14:37:22.331,13,1.90129,MCU is reading properly,253,-12,G,67.90 Hz,3.43 Hz,0,370,154
Mon.May.02.2022 14:37:22.331,13,1.90129,MCU is reading properly,253,-12,G,64.28 Hz,3.43 Hz,0,370,154
Mon.May.02.2022 14:37:22.331,13,1.90285,MCU is reading properly,253,-12,G,64.88 Hz,3.43 Hz,0,370,154
Mon.May.02.2022 14:37:22.331,13,1.90542,MCU is reading properly,253,-12,G,64.78 Hz,3.43 Hz,0,370,154
Mon.May.02.2022 14:37:22.347,13,1.90542,MCU is reading properly,253,-12,G,64.80 Hz,3.43 Hz,0,370,155
Mon.May.02.2022 14:37:22.347,13,1.90898,MCU is reading properly,253,-12,G,64.80 Hz,3.43 Hz,0,370,155
Mon.May.02.2022 14:37:22.347,13,1.91352,MCU is reading properly,253,-12,G,64.80 Hz,3.43 Hz,0,370,155
Mon.May.02.2022 14:37:22.478,13,1.91901,MCU is reading properly,253,-12,G,64.80 Hz,3.01 Hz,0,401,156
Mon.May.02.2022 14:37:22.478,13,1.92544,MCU is reading properly,253,-12,G,45.72 Hz,3.01 Hz,0,401,156
Mon.May.02.2022 14:37:22.478,13,1.93279,MCU is reading properly,253,-12,G,47.37 Hz,3.01 Hz,0,401,156
Mon.May.02.2022 14:37:22.478,13,1.941,MCU is reading properly,253,-12,G,47.22 Hz,3.01 Hz,0,401,156
Mon.May.02.2022 14:37:22.478,13,1.95007,MCU is reading properly,253,-12,G,66.45 Hz,3.01 Hz,0,401,156
Mon.May.02.2022 14:37:22.494,13,1.96009,MCU is reading properly,253,-12,G,63.22 Hz,3.01 Hz,0,401,157
Mon.May.02.2022 14:37:22.500,13,1.97108,MCU is reading properly,253,-12,G,63.74 Hz,3.01 Hz,0,401,157
Mon.May.02.2022 14:37:22.500,13,1.98288,MCU is reading properly,253,-12,G,63.65 Hz,3.01 Hz,0,401,157
Mon.May.02.2022 14:37:22.500,13,1.98288,MCU is reading properly,253,-12,G,63.67 Hz,3.01 Hz,0,401,157
Mon.May.02.2022 14:37:22.500,13,1.99545,MCU is reading properly,253,-12,G,63.66 Hz,3.01 Hz,0,401,157
Mon.May.02.2022 14:37:22.500,13,2.00877,MCU is reading properly,253,-12,G,63.66 Hz,3.01 Hz,0,401,157
Mon.May.02.2022 14:37:22.632,13,2.02284,MCU is reading properly,253,-12,G,63.66 Hz,3.01 Hz,0,409,158
Mon.May.02.2022 14:37:22.632,13,2.03758,MCU is reading properly,253,-12,G,45.81 Hz,3.01 Hz,0,409,158
Mon.May.02.2022 14:37:22.632,13,2.05296,MCU is reading properly,253,-12,G,47.36 Hz,3.01 Hz,0,409,158
Mon.May.02.2022 14:37:22.632,13,2.06897,MCU is reading properly,253,-12,G,47.22 Hz,3.01 Hz,0,409,158
Mon.May.02.2022 14:37:22.647,13,2.0855,MCU is reading properly,253,-12,G,69.20 Hz,3.01 Hz,0,409,159
Mon.May.02.2022 14:37:22.647,13,2.10253,MCU is reading properly,253,-12,G,65.24 Hz,3.01 Hz,0,409,159
Mon.May.02.2022 14:37:22.647,13,2.10253,MCU is reading properly,253,-12,G,65.92 Hz,3.01 Hz,0,409,159
Mon.May.02.2022 14:37:22.663,13,2.12003,MCU is reading properly,253,-12,G,65.80 Hz,3.01 Hz,0,409,160
Mon.May.02.2022 14:37:22.663,13,2.13795,MCU is reading properly,253,-12,G,65.82 Hz,3.01 Hz,0,409,160
Mon.May.02.2022 14:37:22.663,13,2.13795,MCU is reading properly,253,-12,G,65.82 Hz,3.01 Hz,0,409,160
Mon.May.02.2022 14:37:22.663,13,2.15614,MCU is reading properly,253,-12,G,65.82 Hz,3.01 Hz,0,409,160
Mon.May.02.2022 14:37:22.679,13,2.17477,MCU is reading properly,253,-12,G,65.82 Hz,3.01 Hz,0,409,161
Mon.May.02.2022 14:37:22.795,13,2.19367,MCU is reading properly,253,-12,G,65.82 Hz,3.01 Hz,0,362,162
Mon.May.02.2022 14:37:22.801,13,2.21282,MCU is reading properly,253,-12,G,46.14 Hz,3.01 Hz,0,362,162
Mon.May.02.2022 14:37:22.801,13,2.23214,MCU is reading properly,253,-12,G,47.88 Hz,3.01 Hz,0,362,162
Mon.May.02.2022 14:37:22.801,13,2.2516,MCU is reading properly,253,-12,G,68.89 Hz,3.01 Hz,0,362,162
Mon.May.02.2022 14:37:22.801,13,2.27115,MCU is reading properly,253,-12,G,65.12 Hz,3.01 Hz,0,362,162
Mon.May.02.2022 14:37:22.801,13,2.29079,MCU is reading properly,253,-12,G,65.76 Hz,3.01 Hz,0,362,162
Mon.May.02.2022 14:37:22.817,13,2.31035,MCU is reading properly,253,-12,G,65.65 Hz,3.01 Hz,0,362,163
Mon.May.02.2022 14:37:22.824,13,2.32986,MCU is reading properly,253,-12,G,65.67 Hz,3.01 Hz,0,362,163
Mon.May.02.2022 14:37:22.824,13,2.32986,MCU is reading properly,253,-12,G,65.67 Hz,3.01 Hz,0,362,163
Mon.May.02.2022 14:37:22.824,13,2.34924,MCU is reading properly,253,-12,G,65.67 Hz,3.01 Hz,0,362,163
Mon.May.02.2022 14:37:22.948,13,2.36851,MCU is reading properly,253,-12,G,65.67 Hz,3.01 Hz,0,409,164
Mon.May.02.2022 14:37:22.948,13,2.3875,MCU is reading properly,253,-12,G,46.93 Hz,3.01 Hz,0,409,164
Mon.May.02.2022 14:37:22.948,13,2.40621,MCU is reading properly,253,-12,G,48.64 Hz,3.01 Hz,0,409,164
Mon.May.02.2022 14:37:22.948,13,2.42466,MCU is reading properly,253,-12,G,48.48 Hz,3.01 Hz,0,409,164
Mon.May.02.2022 14:37:22.964,13,2.44273,MCU is reading properly,253,-12,G,68.96 Hz,3.01 Hz,0,409,165
Mon.May.02.2022 14:37:22.964,13,2.46032,MCU is reading properly,253,-12,G,65.28 Hz,3.01 Hz,0,409,165
Mon.May.02.2022 14:37:22.964,13,2.47748,MCU is reading properly,253,-12,G,65.91 Hz,3.01 Hz,0,409,165
Mon.May.02.2022 14:37:22.964,13,2.47748,MCU is reading properly,253,-12,G,65.80 Hz,3.01 Hz,0,409,165
Mon.May.02.2022 14:37:22.979,13,2.49405,MCU is reading properly,253,-12,G,65.82 Hz,3.01 Hz,0,409,166
Mon.May.02.2022 14:37:22.979,13,2.5101,MCU is reading properly,253,-12,G,65.82 Hz,3.01 Hz,0,409,166
Mon.May.02.2022 14:37:22.979,13,2.5101,MCU is reading properly,253,-12,G,65.82 Hz,3.01 Hz,0,409,166
Mon.May.02.2022 14:37:22.979,13,2.52546,MCU is reading properly,253,-12,G,65.82 Hz,3.01 Hz,0,409,166
Mon.May.02.2022 14:37:23.097,13,2.54015,MCU is reading properly,253,-12,G,65.82 Hz,3.01 Hz,0,362,167
Mon.May.02.2022 14:37:23.101,13,2.55407,MCU is reading properly,253,-12,G,47.36 Hz,3.01 Hz,0,362,167
Mon.May.02.2022 14:37:23.101,13,2.56699,MCU is reading properly,253,-12,G,49.08 Hz,3.01 Hz,0,362,167
Mon.May.02.2022 14:37:23.101,13,2.57912,MCU is reading properly,253,-12,G,48.91 Hz,3.01 Hz,0,362,167
Mon.May.02.2022 14:37:23.101,13,2.59042,MCU is reading properly,253,-12,G,71.65 Hz,3.01 Hz,0,362,167
Mon.May.02.2022 14:37:23.101,13,2.60085,MCU is reading properly,253,-12,G,67.26 Hz,3.01 Hz,0,362,167
Mon.May.02.2022 14:37:23.117,13,2.61036,MCU is reading properly,253,-12,G,68.07 Hz,3.01 Hz,0,362,168
Mon.May.02.2022 14:37:23.117,13,2.61891,MCU is reading properly,253,-12,G,67.92 Hz,3.01 Hz,0,362,168
Mon.May.02.2022 14:37:23.117,13,2.62646,MCU is reading properly,253,-12,G,67.95 Hz,3.01 Hz,0,362,168
Mon.May.02.2022 14:37:23.117,13,2.62646,MCU is reading properly,253,-12,G,67.94 Hz,3.01 Hz,0,362,168
Mon.May.02.2022 14:37:23.265,13,2.63298,MCU is reading properly,253,-12,G,67.94 Hz,3.01 Hz,0,359,169
Mon.May.02.2022 14:37:23.265,13,2.63842,MCU is reading properly,253,-12,G,46.73 Hz,3.01 Hz,0,359,169
Mon.May.02.2022 14:37:23.265,13,2.64275,MCU is reading properly,253,-12,G,48.66 Hz,3.01 Hz,0,359,169
Mon.May.02.2022 14:37:23.265,13,2.64593,MCU is reading properly,253,-12,G,48.48 Hz,3.01 Hz,0,359,169
Mon.May.02.2022 14:37:23.265,13,2.64794,MCU is reading properly,253,-12,G,68.78 Hz,3.01 Hz,0,359,169
Mon.May.02.2022 14:37:23.281,13,2.64872,MCU is reading properly,253,-12,G,65.14 Hz,3.01 Hz,0,359,170
Mon.May.02.2022 14:37:23.281,13,2.64827,MCU is reading properly,253,-12,G,65.76 Hz,3.01 Hz,0,359,170
Mon.May.02.2022 14:37:23.281,13,2.64654,MCU is reading properly,253,-12,G,65.65 Hz,3.01 Hz,0,359,170
Mon.May.02.2022 14:37:23.296,13,2.64654,MCU is reading properly,253,-12,G,65.67 Hz,3.01 Hz,0,359,171
Mon.May.02.2022 14:37:23.302,13,2.64352,MCU is reading properly,253,-12,G,65.67 Hz,3.01 Hz,0,359,171
Mon.May.02.2022 14:37:23.418,13,2.63916,MCU is reading properly,253,-12,G,65.67 Hz,3.01 Hz,0,401,172
Mon.May.02.2022 14:37:23.418,13,2.63916,MCU is reading properly,253,-12,G,46.93 Hz,3.01 Hz,0,401,172
Mon.May.02.2022 14:37:23.418,13,2.63346,MCU is reading properly,253,-12,G,48.64 Hz,3.01 Hz,0,401,172
Mon.May.02.2022 14:37:23.418,13,2.62639,MCU is reading properly,253,-12,G,48.48 Hz,3.01 Hz,0,401,172
Mon.May.02.2022 14:37:23.418,13,2.61793,MCU is reading properly,253,-12,G,48.50 Hz,3.01 Hz,0,401,172
Mon.May.02.2022 14:37:23.433,13,2.60805,MCU is reading properly,253,-12,G,48.49 Hz,3.01 Hz,0,401,173
Mon.May.02.2022 14:37:23.433,13,2.59673,MCU is reading properly,253,-12,G,68.02 Hz,3.01 Hz,0,401,173
Mon.May.02.2022 14:37:23.433,13,2.58397,MCU is reading properly,253,-12,G,64.59 Hz,3.01 Hz,0,401,173
Mon.May.02.2022 14:37:23.433,13,2.56969,MCU is reading properly,253,-12,G,65.17 Hz,3.01 Hz,0,401,173
Mon.May.02.2022 14:37:23.449,13,2.55397,MCU is reading properly,253,-12,G,65.07 Hz,3.01 Hz,0,401,174
Mon.May.02.2022 14:37:23.449,13,2.53637,MCU is reading properly,253,-12,G,65.09 Hz,3.01 Hz,0,401,174
Mon.May.02.2022 14:37:23.565,13,2.51715,MCU is reading properly,253,-12,G,65.09 Hz,2.68 Hz,0,370,175
Mon.May.02.2022 14:37:23.565,13,2.51715,MCU is reading properly,253,-12,G,47.16 Hz,2.68 Hz,0,370,175
Mon.May.02.2022 14:37:23.565,13,2.49634,MCU is reading properly,253,-12,G,48.81 Hz,2.68 Hz,0,370,175
Mon.May.02.2022 14:37:23.565,13,2.47394,MCU is reading properly,253,-12,G,48.65 Hz,2.68 Hz,0,370,175
Mon.May.02.2022 14:37:23.581,13,2.45001,MCU is reading properly,253,-12,G,48.67 Hz,2.68 Hz,0,370,176
Mon.May.02.2022 14:37:23.581,13,2.42449,MCU is reading properly,253,-12,G,72.11 Hz,2.68 Hz,0,370,176
Mon.May.02.2022 14:37:23.581,13,2.39737,MCU is reading properly,253,-12,G,67.54 Hz,2.68 Hz,0,370,176
Mon.May.02.2022 14:37:23.581,13,2.36866,MCU is reading properly,253,-12,G,68.39 Hz,2.68 Hz,0,370,176
Mon.May.02.2022 14:37:23.596,13,2.33836,MCU is reading properly,253,-12,G,68.23 Hz,2.68 Hz,0,370,177
Mon.May.02.2022 14:37:23.603,13,2.30647,MCU is reading properly,253,-12,G,68.26 Hz,2.68 Hz,0,370,177
Mon.May.02.2022 14:37:23.603,13,2.30647,MCU is reading properly,253,-12,G,68.25 Hz,2.68 Hz,0,370,177
Mon.May.02.2022 14:37:23.734,13,2.273,MCU is reading properly,253,-12,G,68.25 Hz,2.68 Hz,0,362,178
Mon.May.02.2022 14:37:23.734,13,2.23796,MCU is reading properly,253,-12,G,46.79 Hz,2.68 Hz,0,362,178
Mon.May.02.2022 14:37:23.734,13,2.23796,MCU is reading properly,253,-12,G,48.75 Hz,2.68 Hz,0,362,178
Mon.May.02.2022 14:37:23.734,13,2.20136,MCU is reading properly,253,-12,G,48.56 Hz,2.68 Hz,0,362,178
Mon.May.02.2022 14:37:23.750,13,2.16309,MCU is reading properly,253,-12,G,68.95 Hz,2.68 Hz,0,362,178
Mon.May.02.2022 14:37:23.750,13,2.12353,MCU is reading properly,253,-12,G,65.28 Hz,2.68 Hz,0,362,179
Mon.May.02.2022 14:37:23.750,13,2.08233,MCU is reading properly,253,-12,G,65.91 Hz,2.68 Hz,0,362,179
Mon.May.02.2022 14:37:23.750,13,2.0404,MCU is reading properly,253,-12,G,65.80 Hz,2.68 Hz,0,362,179
Mon.May.02.2022 14:37:23.766,13,1.99718,MCU is reading properly,253,-12,G,65.82 Hz,2.68 Hz,0,362,180
