DATE (ddd.MMM.dd.yyyy hh:mm:ss.zzz),<int>,<float>,<string>,<uint8_t>,<int8_t>,<char>,RX hz,TX hz,CRC Errors,read_queue_size,graph(0)->data.size()
Mon.May.02.2022 15:36:19.424,13,3.23692,MCU is reading properly,253,-12,G,68.66 Hz,3.41 Hz,0,370,149
Mon.May.02.2022 15:36:19.427,13,3.20385,MCU is reading properly,253,-12,G,64.99 Hz,3.41 Hz,0,370,149
Mon.May.02.2022 15:36:19.431,13,3.17037,MCU is reading properly,253,-12,G,65.61 Hz,3.41 Hz,0,370,149
Mon.May.02.2022 15:36:19.437,13,3.13654,MCU is reading properly,253,-12,G,65.51 Hz,3.41 Hz,0,370,150
Mon.May.02.2022 15:36:19.440,13,3.10239,MCU is reading properly,253,-12,G,65.53 Hz,3.41 Hz,0,370,150
Mon.May.02.2022 15:36:19.561,13,3.06788,MCU is reading properly,253,-12,G,65.52 Hz,3.41 Hz,0,401,151
Mon.May.02.2022 15:36:19.565,13,3.03326,MCU is reading properly,253,-12,G,46.25 Hz,3.41 Hz,0,401,151
Mon.May.02.2022 15:36:19.568,13,3.03326,MCU is reading properly,253,-12,G,47.96 Hz,3.41 Hz,0,401,151
Mon.May.02.2022 15:36:19.574,13,2.99856,MCU is reading properly,253,-12,G,47.80 Hz,3.41 Hz,0,401,152
Mon.May.02.2022 15:36:19.577,13,2.96364,MCU is reading properly,253,-12,G,47.82 Hz,3.41 Hz,0,401,152
Mon.May.02.2022 15:36:19.581,13,2.92863,MCU is reading properly,253,-12,G,68.34 Hz,3.41 Hz,0,401,152
Mon.May.02.2022 15:36:19.587,13,2.89359,MCU is reading properly,253,-12,G,64.71 Hz,3.41 Hz,0,401,153
Mon.May.02.2022 15:36:19.590,13,2.85855,MCU is reading properly,253,-12,G,65.32 Hz,3.41 Hz,0,401,153
Mon.May.02.2022 15:36:19.593,13,2.82367,MCU is reading properly,253,-12,G,65.22 Hz,3.41 Hz,0,401,153
Mon.May.02.2022 15:36:19.600,13,2.7889,MCU is reading properly,253,-12,G,65.23 Hz,3.41 Hz,0,401,154
Mon.May.02.2022 15:36:19.604,13,2.75417,MCU is reading properly,253,-12,G,65.23 Hz,3.41 Hz,0,401,154
Mon.May.02.2022 15:36:19.708,13,2.71973,MCU is reading properly,253,-12,G,65.23 Hz,3.41 Hz,0,409,155
Mon.May.02.2022 15:36:19.713,13,2.71973,MCU is reading properly,253,-12,G,47.24 Hz,3.41 Hz,0,409,155
Mon.May.02.2022 15:36:19.717,13,2.68552,MCU is reading properly,253,-12,G,48.90 Hz,3.41 Hz,0,409,155
Mon.May.02.2022 15:36:19.724,13,2.68552,MCU is reading properly,253,-12,G,48.74 Hz,3.41 Hz,0,409,156
Mon.May.02.2022 15:36:19.726,13,2.65149,MCU is reading properly,253,-12,G,70.67 Hz,3.41 Hz,0,409,156
Mon.May.02.2022 15:36:19.731,13,2.61778,MCU is reading properly,253,-12,G,66.54 Hz,3.41 Hz,0,409,156
Mon.May.02.2022 15:36:19.736,13,2.58444,MCU is reading properly,253,-12,G,67.28 Hz,3.41 Hz,0,409,157
Mon.May.02.2022 15:36:19.740,13,2.5515,MCU is reading properly,253,-12,G,67.15 Hz,3.41 Hz,0,409,157
Mon.May.02.2022 15:36:19.743,13,2.51911,MCU is reading properly,253,-12,G,67.17 Hz,3.41 Hz,0,409,157
Mon.May.02.2022 15:36:19.752,13,2.48729,MCU is reading properly,253,-12,G,67.17 Hz,3.41 Hz,0,409,158
Mon.May.02.2022 15:36:19.758,13,2.45591,MCU is reading properly,253,-12,G,67.17 Hz,3.41 Hz,0,409,158
Mon.May.02.2022 15:36:19.764,13,2.42509,MCU is reading properly,253,-12,G,67.17 Hz,3.41 Hz,0,409,159
Mon.May.02.2022 15:36:19.875,13,2.39486,MCU is reading properly,253,-12,G,67.17 Hz,3.41 Hz,0,323,160
Mon.May.02.2022 15:36:19.880,13,2.36528,MCU is reading properly,253,-12,G,46.37 Hz,3.41 Hz,0,323,160
Mon.May.02.2022 15:36:19.883,13,2.36528,MCU is reading properly,253,-12,G,48.23 Hz,3.41 Hz,0,323,160
Mon.May.02.2022 15:36:19.888,13,2.33636,MCU is reading properly,253,-12,G,69.20 Hz,3.41 Hz,0,323,161
Mon.May.02.2022 15:36:19.892,13,2.30816,MCU is reading properly,253,-12,G,65.41 Hz,3.41 Hz,0,323,161
Mon.May.02.2022 15:36:19.899,13,2.28069,MCU is reading properly,253,-12,G,66.06 Hz,3.41 Hz,0,323,162
Mon.May.02.2022 15:36:19.903,13,2.25407,MCU is reading properly,253,-12,G,65.95 Hz,3.41 Hz,0,323,162
Mon.May.02.2022 15:36:19.906,13,2.22826,MCU is reading properly,253,-12,G,65.97 Hz,3.41 Hz,0,323,162
Mon.May.02.2022 15:36:19.915,13,2.20319,MCU is reading properly,253,-12,G,65.96 Hz,3.41 Hz,0,323,163
Mon.May.02.2022 15:36:20.032,13,2.17905,MCU is reading properly,253,-12,G,65.96 Hz,3.41 Hz,0,409,164
Mon.May.02.2022 15:36:20.037,13,2.1558,MCU is reading properly,253,-12,G,46.73 Hz,3.41 Hz,0,409,164
Mon.May.02.2022 15:36:20.040,13,2.13345,MCU is reading properly,253,-12,G,48.47 Hz,3.41 Hz,0,409,164
Mon.May.02.2022 15:36:20.045,13,2.13345,MCU is reading properly,253,-12,G,48.31 Hz,3.41 Hz,0,409,165
Mon.May.02.2022 15:36:20.050,13,2.11209,MCU is reading properly,253,-12,G,48.32 Hz,3.41 Hz,0,409,165
Mon.May.02.2022 15:36:20.055,13,2.11209,MCU is reading properly,253,-12,G,67.32 Hz,3.41 Hz,0,409,166
Mon.May.02.2022 15:36:20.059,13,2.09167,MCU is reading properly,253,-12,G,64.05 Hz,3.41 Hz,0,409,166
Mon.May.02.2022 15:36:20.062,13,2.07211,MCU is reading properly,253,-12,G,64.59 Hz,3.41 Hz,0,409,166
Mon.May.02.2022 15:36:20.070,13,2.0536,MCU is reading properly,253,-12,G,64.50 Hz,3.41 Hz,0,409,167
Mon.May.02.2022 15:36:20.073,13,2.03609,MCU is reading properly,253,-12,G,64.51 Hz,3.41 Hz,0,409,167
Mon.May.02.2022 15:36:20.077,13,2.01961,MCU is reading properly,253,-12,G,64.51 Hz,3.41 Hz,0,409,167
Mon.May.02.2022 15:36:20.084,13,2.00413,MCU is reading properly,253,-12,G,64.51 Hz,3.41 Hz,0,409,168
Mon.May.02.2022 15:36:20.176,13,1.9894,MCU is reading properly,253,-12,G,64.51 Hz,2.99 Hz,0,401,169
Mon.May.02.2022 15:36:20.180,13,1.97575,MCU is reading properly,253,-12,G,47.12 Hz,2.99 Hz,0,401,169
Mon.May.02.2022 15:36:20.183,13,1.96327,MCU is reading properly,253,-12,G,48.72 Hz,2.99 Hz,0,401,169
Mon.May.02.2022 15:36:20.189,13,1.95192,MCU is reading properly,253,-12,G,48.57 Hz,2.99 Hz,0,401,170
Mon.May.02.2022 15:36:20.192,13,1.95192,MCU is reading properly,253,-12,G,48.58 Hz,2.99 Hz,0,401,170
Mon.May.02.2022 15:36:20.196,13,1.9417,MCU is reading properly,253,-12,G,71.92 Hz,2.99 Hz,0,401,170
Mon.May.02.2022 15:36:20.203,13,1.93262,MCU is reading properly,253,-12,G,67.40 Hz,2.99 Hz,0,401,171
Mon.May.02.2022 15:36:20.206,13,1.92469,MCU is reading properly,253,-12,G,68.23 Hz,2.99 Hz,0,401,171
Mon.May.02.2022 15:36:20.209,13,1.9179,MCU is reading properly,253,-12,G,68.07 Hz,2.99 Hz,0,401,171
Mon.May.02.2022 15:36:20.215,13,1.91224,MCU is reading properly,253,-12,G,68.10 Hz,2.99 Hz,0,401,172
Mon.May.02.2022 15:36:20.219,13,1.90774,MCU is reading properly,253,-12,G,68.10 Hz,2.99 Hz,0,401,172
Mon.May.02.2022 15:36:20.336,13,1.90437,MCU is reading properly,253,-12,G,68.10 Hz,2.99 Hz,0,331,173
Mon.May.02.2022 15:36:20.340,13,1.90211,MCU is reading properly,253,-12,G,47.61 Hz,2.99 Hz,0,331,173
Mon.May.02.2022 15:36:20.343,13,1.90096,MCU is reading properly,253,-12,G,49.54 Hz,2.99 Hz,0,331,173
Mon.May.02.2022 15:36:20.349,13,1.90096,MCU is reading properly,253,-12,G,71.31 Hz,2.99 Hz,0,331,174
Mon.May.02.2022 15:36:20.353,13,1.90091,MCU is reading properly,253,-12,G,67.14 Hz,2.99 Hz,0,331,174
Mon.May.02.2022 15:36:20.356,13,1.90091,MCU is reading properly,253,-12,G,67.90 Hz,2.99 Hz,0,331,174
Mon.May.02.2022 15:36:20.362,13,1.90193,MCU is reading properly,253,-12,G,67.76 Hz,2.99 Hz,0,331,175
Mon.May.02.2022 15:36:20.367,13,1.90403,MCU is reading properly,253,-12,G,67.79 Hz,2.99 Hz,0,331,175
Mon.May.02.2022 15:36:20.372,13,1.90709,MCU is reading properly,253,-12,G,67.78 Hz,2.99 Hz,0,331,176
Mon.May.02.2022 15:36:20.372,13,1.91115,MCU is reading properly,253,-12,G,67.79 Hz,2.99 Hz,0,331,176
Mon.May.02.2022 15:36:20.495,13,1.91619,MCU is reading properly,253,-12,G,67.79 Hz,2.99 Hz,0,401,177
Mon.May.02.2022 15:36:20.495,13,1.92216,MCU is reading properly,253,-12,G,47.28 Hz,2.99 Hz,0,401,177
Mon.May.02.2022 15:36:20.495,13,1.92906,MCU is reading properly,253,-12,G,49.18 Hz,2.99 Hz,0,401,177
Mon.May.02.2022 15:36:20.495,13,1.93687,MCU is reading properly,253,-12,G,49.00 Hz,2.99 Hz,0,401,177
Mon.May.02.2022 15:36:20.511,13,1.94554,MCU is reading properly,253,-12,G,49.02 Hz,2.99 Hz,0,401,178
Mon.May.02.2022 15:36:20.511,13,1.95508,MCU is reading properly,253,-12,G,68.11 Hz,2.99 Hz,0,401,178
Mon.May.02.2022 15:36:20.511,13,1.95508,MCU is reading properly,253,-12,G,64.74 Hz,2.99 Hz,0,401,178
Mon.May.02.2022 15:36:20.511,13,1.96566,MCU is reading properly,253,-12,G,65.31 Hz,2.99 Hz,0,401,178
Mon.May.02.2022 15:36:20.526,13,1.9771,MCU is reading properly,253,-12,G,65.22 Hz,2.99 Hz,0,401,179
Mon.May.02.2022 15:36:20.533,13,1.98934,MCU is reading properly,253,-12,G,65.23 Hz,2.99 Hz,0,401,179
Mon.May.02.2022 15:36:20.536,13,2.00235,MCU is reading properly,253,-12,G,65.23 Hz,2.99 Hz,0,401,179
Mon.May.02.2022 15:36:20.649,13,2.01609,MCU is reading properly,253,-12,G,65.23 Hz,2.99 Hz,0,409,180
Mon.May.02.2022 15:36:20.649,13,2.0306,MCU is reading properly,253,-12,G,46.53 Hz,2.99 Hz,0,409,180
Mon.May.02.2022 15:36:20.649,13,2.04577,MCU is reading properly,253,-12,G,48.21 Hz,2.99 Hz,0,409,180
Mon.May.02.2022 15:36:20.649,13,2.06157,MCU is reading properly,253,-12,G,48.06 Hz,2.99 Hz,0,409,180
Mon.May.02.2022 15:36:20.664,13,2.07794,MCU is reading properly,253,-12,G,48.07 Hz,2.99 Hz,0,409,181
Mon.May.02.2022 15:36:20.664,13,2.07794,MCU is reading properly,253,-12,G,69.04 Hz,2.99 Hz,0,409,181
Mon.May.02.2022 15:36:20.664,13,2.09485,MCU is reading properly,253,-12,G,65.26 Hz,2.99 Hz,0,409,181
Mon.May.02.2022 15:36:20.664,13,2.09485,MCU is reading properly,253,-12,G,65.91 Hz,2.99 Hz,0,409,181
Mon.May.02.2022 15:36:20.680,13,2.11225,MCU is reading properly,253,-12,G,65.80 Hz,2.99 Hz,0,409,182
Mon.May.02.2022 15:36:20.680,13,2.1301,MCU is reading properly,253,-12,G,65.82 Hz,2.99 Hz,0,409,182
