DATE (ddd.MMM.dd.yyyy hh:mm:ss.zzz)
Mon.May.02.2022 13:10:53.658,13,-5.19502,MCU is reading properly,253,-12,71,1.00 kHz,0.99 Hz,0,157
Mon.May.02.2022 13:10:53.658,13,-5.14446,MCU is reading properly,253,-12,71,1.00 kHz,0.99 Hz,0,157
Mon.May.02.2022 13:10:53.658,13,-5.14446,MCU is reading properly,253,-12,71,1.00 kHz,0.99 Hz,0,157
Mon.May.02.2022 13:10:53.658,13,-5.09275,MCU is reading properly,253,-12,71,1.00 kHz,0.99 Hz,0,157
Mon.May.02.2022 13:10:53.673,13,-5.04008,MCU is reading properly,253,-12,71,1.00 kHz,0.99 Hz,0,158
Mon.May.02.2022 13:10:53.673,13,-4.98649,MCU is reading properly,253,-12,71,1.00 kHz,0.99 Hz,0,158
Mon.May.02.2022 13:10:53.673,13,-4.93204,MCU is reading properly,253,-12,71,1.00 kHz,0.99 Hz,0,158
Mon.May.02.2022 13:10:53.689,13,-4.87678,MCU is reading properly,253,-12,71,1.00 kHz,0.99 Hz,0,159
Mon.May.02.2022 13:10:53.695,13,-4.82091,MCU is reading properly,253,-12,71,1.00 kHz,0.99 Hz,0,159
Mon.May.02.2022 13:10:53.695,13,-4.76418,MCU is reading properly,253,-12,71,1.00 kHz,0.99 Hz,0,159
Mon.May.02.2022 13:10:53.805,13,-4.70681,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,160
Mon.May.02.2022 13:10:53.810,13,-4.64884,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,160
Mon.May.02.2022 13:10:53.813,13,-4.59033,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,160
Mon.May.02.2022 13:10:53.818,13,-4.59033,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,161
Mon.May.02.2022 13:10:53.822,13,-4.53151,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,161
Mon.May.02.2022 13:10:53.827,13,-4.4721,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,162
Mon.May.02.2022 13:10:53.831,13,-4.4721,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,162
Mon.May.02.2022 13:10:53.834,13,-4.41233,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,162
Mon.May.02.2022 13:10:53.839,13,-4.35226,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,163
Mon.May.02.2022 13:10:53.844,13,-4.29195,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,163
Mon.May.02.2022 13:10:53.847,13,-4.23146,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,163
Mon.May.02.2022 13:10:53.851,13,-4.17086,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,164
Mon.May.02.2022 13:10:53.958,13,-4.11019,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,165
Mon.May.02.2022 13:10:53.962,13,-4.04953,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,165
Mon.May.02.2022 13:10:53.966,13,-3.98911,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,165
Mon.May.02.2022 13:10:53.971,13,-3.98911,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,166
Mon.May.02.2022 13:10:53.975,13,-3.929,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,166
Mon.May.02.2022 13:10:53.978,13,-3.8689,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,166
Mon.May.02.2022 13:10:53.983,13,-3.80905,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,167
Mon.May.02.2022 13:10:53.987,13,-3.74985,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,167
Mon.May.02.2022 13:10:53.990,13,-3.69068,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,167
Mon.May.02.2022 13:10:53.995,13,-3.63194,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,168
Mon.May.02.2022 13:10:54.118,13,-3.57369,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,169
Mon.May.02.2022 13:10:54.122,13,-3.516,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,169
Mon.May.02.2022 13:10:54.129,13,-3.45891,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,170
Mon.May.02.2022 13:10:54.134,13,-3.40249,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,170
Mon.May.02.2022 13:10:54.138,13,-3.40249,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,171
Mon.May.02.2022 13:10:54.143,13,-3.34679,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,171
Mon.May.02.2022 13:10:54.146,13,-3.29187,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,171
Mon.May.02.2022 13:10:54.153,13,-3.29187,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,172
Mon.May.02.2022 13:10:54.157,13,-3.23779,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,172
Mon.May.02.2022 13:10:54.163,13,-3.18475,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,173
Mon.May.02.2022 13:10:54.167,13,-3.13264,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,173
Mon.May.02.2022 13:10:54.278,13,-3.08152,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,174
Mon.May.02.2022 13:10:54.282,13,-3.03129,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,174
Mon.May.02.2022 13:10:54.285,13,-2.98215,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,174
Mon.May.02.2022 13:10:54.289,13,-2.93429,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,175
Mon.May.02.2022 13:10:54.294,13,-2.88748,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,175
Mon.May.02.2022 13:10:54.297,13,-2.88748,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,175
Mon.May.02.2022 13:10:54.302,13,-2.8415,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,176
Mon.May.02.2022 13:10:54.306,13,-2.7967,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,176
Mon.May.02.2022 13:10:54.312,13,-2.75324,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,177
Mon.May.02.2022 13:10:54.317,13,-2.71117,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,177
Mon.May.02.2022 13:10:54.322,13,-2.67074,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,178
Mon.May.02.2022 13:10:54.438,13,-2.63166,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,179
Mon.May.02.2022 13:10:54.442,13,-2.59406,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,179
Mon.May.02.2022 13:10:54.445,13,-2.55798,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,179
Mon.May.02.2022 13:10:54.449,13,-2.52335,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,180
Mon.May.02.2022 13:10:54.453,13,-2.49032,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,180
Mon.May.02.2022 13:10:54.456,13,-2.49032,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,180
Mon.May.02.2022 13:10:54.462,13,-2.4589,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,181
Mon.May.02.2022 13:10:54.465,13,-2.4292,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,181
Mon.May.02.2022 13:10:54.468,13,-2.4292,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,181
Mon.May.02.2022 13:10:54.473,13,-2.40085,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,182
Mon.May.02.2022 13:10:54.477,13,-2.37377,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,182
Mon.May.02.2022 13:10:54.581,13,-2.34855,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,183
Mon.May.02.2022 13:10:54.586,13,-2.32513,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,183
Mon.May.02.2022 13:10:54.589,13,-2.30351,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,183
Mon.May.02.2022 13:10:54.595,13,-2.28371,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,184
Mon.May.02.2022 13:10:54.598,13,-2.26575,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,184
Mon.May.02.2022 13:10:54.601,13,-2.24936,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,184
Mon.May.02.2022 13:10:54.605,13,-2.24936,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,185
