DATE (ddd.MMM.dd.yyyy hh:mm:ss.zzz),<int>,<float>,<string>,<uint8_t>,<int8_t>,<char>,RX hz,TX hz,CRC Errors,read_queue_size,graph(0)->data.size()
Mon.May.02.2022 15:40:14.020,13,5.79341,MCU is reading properly,253,-12,G,65.96 Hz,1.00 Hz,0,370,845
Mon.May.02.2022 15:40:14.035,13,5.7627,MCU is reading properly,253,-12,G,47.08 Hz,1.00 Hz,0,370,846
Mon.May.02.2022 15:40:14.035,13,5.73066,MCU is reading properly,253,-12,G,48.82 Hz,1.00 Hz,0,370,846
Mon.May.02.2022 15:40:14.035,13,5.69772,MCU is reading properly,253,-12,G,48.65 Hz,1.00 Hz,0,370,846
Mon.May.02.2022 15:40:14.050,13,5.66367,MCU is reading properly,253,-12,G,72.32 Hz,1.00 Hz,0,370,847
Mon.May.02.2022 15:40:14.050,13,5.66367,MCU is reading properly,253,-12,G,67.69 Hz,1.00 Hz,0,370,847
Mon.May.02.2022 15:40:14.050,13,5.66367,MCU is reading properly,253,-12,G,68.55 Hz,1.00 Hz,0,370,847
Mon.May.02.2022 15:40:14.066,13,5.62842,MCU is reading properly,253,-12,G,68.39 Hz,1.00 Hz,0,370,848
Mon.May.02.2022 15:40:14.073,13,5.59179,MCU is reading properly,253,-12,G,68.42 Hz,1.00 Hz,0,370,848
Mon.May.02.2022 15:40:14.073,13,5.55391,MCU is reading properly,253,-12,G,68.41 Hz,1.00 Hz,0,370,848
Mon.May.02.2022 15:40:14.073,13,5.51481,MCU is reading properly,253,-12,G,68.41 Hz,1.00 Hz,0,370,848
Mon.May.02.2022 15:40:14.151,13,5.4745,MCU is reading properly,253,-12,G,68.41 Hz,1.00 Hz,0,362,849
Mon.May.02.2022 15:40:14.151,13,5.43303,MCU is reading properly,253,-12,G,47.49 Hz,1.00 Hz,0,362,849
Mon.May.02.2022 15:40:14.151,13,5.39043,MCU is reading properly,253,-12,G,49.45 Hz,1.00 Hz,0,362,849
Mon.May.02.2022 15:40:14.151,13,5.34671,MCU is reading properly,253,-12,G,49.26 Hz,1.00 Hz,0,362,849
Mon.May.02.2022 15:40:14.166,13,5.30179,MCU is reading properly,253,-12,G,69.01 Hz,1.00 Hz,0,362,850
Mon.May.02.2022 15:40:14.173,13,5.25583,MCU is reading properly,253,-12,G,65.44 Hz,1.00 Hz,0,362,850
Mon.May.02.2022 15:40:14.173,13,5.25583,MCU is reading properly,253,-12,G,66.06 Hz,1.00 Hz,0,362,850
Mon.May.02.2022 15:40:14.173,13,5.20899,MCU is reading properly,253,-12,G,65.95 Hz,1.00 Hz,0,362,850
Mon.May.02.2022 15:40:14.173,13,5.1612,MCU is reading properly,253,-12,G,65.97 Hz,1.00 Hz,0,362,850
Mon.May.02.2022 15:40:14.173,13,5.11249,MCU is reading properly,253,-12,G,65.96 Hz,1.00 Hz,0,362,850
Mon.May.02.2022 15:40:14.304,13,5.06289,MCU is reading properly,253,-12,G,65.96 Hz,1.00 Hz,0,409,851
Mon.May.02.2022 15:40:14.304,13,5.01245,MCU is reading properly,253,-12,G,46.99 Hz,1.00 Hz,0,409,851
Mon.May.02.2022 15:40:14.304,13,4.96167,MCU is reading properly,253,-12,G,48.73 Hz,1.00 Hz,0,409,851
Mon.May.02.2022 15:40:14.320,13,4.90968,MCU is reading properly,253,-12,G,48.57 Hz,1.00 Hz,0,409,851
Mon.May.02.2022 15:40:14.320,13,4.85698,MCU is reading properly,253,-12,G,48.58 Hz,1.00 Hz,0,409,852
Mon.May.02.2022 15:40:14.320,13,4.80361,MCU is reading properly,253,-12,G,68.95 Hz,1.00 Hz,0,409,852
Mon.May.02.2022 15:40:14.320,13,4.80361,MCU is reading properly,253,-12,G,65.28 Hz,1.00 Hz,0,409,852
Mon.May.02.2022 15:40:14.336,13,4.74978,MCU is reading properly,253,-12,G,65.91 Hz,1.00 Hz,0,409,853
Mon.May.02.2022 15:40:14.336,13,4.74978,MCU is reading properly,253,-12,G,65.80 Hz,1.00 Hz,0,409,853
Mon.May.02.2022 15:40:14.336,13,4.69523,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,409,853
Mon.May.02.2022 15:40:14.351,13,4.64014,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,409,854
Mon.May.02.2022 15:40:14.351,13,4.58458,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,409,854
Mon.May.02.2022 15:40:14.467,13,4.5286,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,362,855
Mon.May.02.2022 15:40:14.474,13,4.47224,MCU is reading properly,253,-12,G,46.14 Hz,1.00 Hz,0,362,855
Mon.May.02.2022 15:40:14.474,13,4.41555,MCU is reading properly,253,-12,G,47.88 Hz,1.00 Hz,0,362,855
Mon.May.02.2022 15:40:14.474,13,4.35859,MCU is reading properly,253,-12,G,47.72 Hz,1.00 Hz,0,362,855
Mon.May.02.2022 15:40:14.474,13,4.30141,MCU is reading properly,253,-12,G,68.92 Hz,1.00 Hz,0,362,855
Mon.May.02.2022 15:40:14.474,13,4.24406,MCU is reading properly,253,-12,G,65.11 Hz,1.00 Hz,0,362,855
Mon.May.02.2022 15:40:14.489,13,4.18659,MCU is reading properly,253,-12,G,65.77 Hz,1.00 Hz,0,362,856
Mon.May.02.2022 15:40:14.489,13,4.18659,MCU is reading properly,253,-12,G,65.65 Hz,1.00 Hz,0,362,856
Mon.May.02.2022 15:40:14.489,13,4.12905,MCU is reading properly,253,-12,G,65.67 Hz,1.00 Hz,0,362,856
Mon.May.02.2022 15:40:14.489,13,4.0715,MCU is reading properly,253,-12,G,65.67 Hz,1.00 Hz,0,362,856
Mon.May.02.2022 15:40:14.621,13,4.014,MCU is reading properly,253,-12,G,65.67 Hz,1.00 Hz,0,409,857
Mon.May.02.2022 15:40:14.621,13,3.95675,MCU is reading properly,253,-12,G,46.84 Hz,1.00 Hz,0,409,857
Mon.May.02.2022 15:40:14.621,13,3.89948,MCU is reading properly,253,-12,G,48.56 Hz,1.00 Hz,0,409,857
Mon.May.02.2022 15:40:14.621,13,3.84242,MCU is reading properly,253,-12,G,48.40 Hz,1.00 Hz,0,409,857
Mon.May.02.2022 15:40:14.636,13,3.7856,MCU is reading properly,253,-12,G,68.79 Hz,1.00 Hz,0,409,858
Mon.May.02.2022 15:40:14.636,13,3.72908,MCU is reading properly,253,-12,G,65.14 Hz,1.00 Hz,0,409,858
Mon.May.02.2022 15:40:14.636,13,3.67292,MCU is reading properly,253,-12,G,65.76 Hz,1.00 Hz,0,409,858
Mon.May.02.2022 15:40:14.636,13,3.67292,MCU is reading properly,253,-12,G,65.65 Hz,1.00 Hz,0,409,858
Mon.May.02.2022 15:40:14.652,13,3.61717,MCU is reading properly,253,-12,G,65.67 Hz,1.00 Hz,0,409,859
Mon.May.02.2022 15:40:14.652,13,3.61717,MCU is reading properly,253,-12,G,65.67 Hz,1.00 Hz,0,409,859
Mon.May.02.2022 15:40:14.652,13,3.56187,MCU is reading properly,253,-12,G,65.67 Hz,1.00 Hz,0,409,859
Mon.May.02.2022 15:40:14.668,13,3.50709,MCU is reading properly,253,-12,G,65.67 Hz,1.00 Hz,0,409,859
Mon.May.02.2022 15:40:14.768,13,3.45286,MCU is reading properly,253,-12,G,65.67 Hz,1.00 Hz,0,362,860
Mon.May.02.2022 15:40:14.774,13,3.39924,MCU is reading properly,253,-12,G,47.47 Hz,1.00 Hz,0,362,860
Mon.May.02.2022 15:40:14.774,13,3.34628,MCU is reading properly,253,-12,G,49.17 Hz,1.00 Hz,0,362,860
Mon.May.02.2022 15:40:14.774,13,3.29403,MCU is reading properly,253,-12,G,49.00 Hz,1.00 Hz,0,362,860
Mon.May.02.2022 15:40:14.774,13,3.24237,MCU is reading properly,253,-12,G,71.83 Hz,1.00 Hz,0,362,860
Mon.May.02.2022 15:40:14.774,13,3.19168,MCU is reading properly,253,-12,G,67.41 Hz,1.00 Hz,0,362,860
Mon.May.02.2022 15:40:14.790,13,3.14167,MCU is reading properly,253,-12,G,68.22 Hz,1.00 Hz,0,362,861
Mon.May.02.2022 15:40:14.790,13,3.09257,MCU is reading properly,253,-12,G,68.07 Hz,1.00 Hz,0,362,861
Mon.May.02.2022 15:40:14.790,13,3.09257,MCU is reading properly,253,-12,G,68.10 Hz,1.00 Hz,0,362,861
Mon.May.02.2022 15:40:14.790,13,3.04454,MCU is reading properly,253,-12,G,68.10 Hz,1.00 Hz,0,362,861
Mon.May.02.2022 15:40:14.937,13,2.99735,MCU is reading properly,253,-12,G,68.10 Hz,1.00 Hz,0,370,862
Mon.May.02.2022 15:40:14.937,13,2.95119,MCU is reading properly,253,-12,G,46.72 Hz,1.00 Hz,0,370,862
Mon.May.02.2022 15:40:14.937,13,2.90622,MCU is reading properly,253,-12,G,48.66 Hz,1.00 Hz,0,370,862
Mon.May.02.2022 15:40:14.937,13,2.86195,MCU is reading properly,253,-12,G,48.48 Hz,1.00 Hz,0,370,862
Mon.May.02.2022 15:40:14.953,13,2.81847,MCU is reading properly,253,-12,G,68.96 Hz,1.00 Hz,0,370,863
Mon.May.02.2022 15:40:14.953,13,2.77631,MCU is reading properly,253,-12,G,65.28 Hz,1.00 Hz,0,370,863
Mon.May.02.2022 15:40:14.968,13,2.73529,MCU is reading properly,253,-12,G,65.91 Hz,1.00 Hz,0,370,864
Mon.May.02.2022 15:40:14.975,13,2.69566,MCU is reading properly,253,-12,G,65.80 Hz,1.00 Hz,0,370,864
Mon.May.02.2022 15:40:14.975,13,2.69566,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,370,864
Mon.May.02.2022 15:40:14.975,13,2.65745,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,370,864
Mon.May.02.2022 15:40:14.975,13,2.65745,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,370,864
Mon.May.02.2022 15:40:15.091,13,2.62059,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,401,865
Mon.May.02.2022 15:40:15.091,13,2.58498,MCU is reading properly,253,-12,G,46.92 Hz,1.00 Hz,0,401,865
Mon.May.02.2022 15:40:15.091,13,2.55087,MCU is reading properly,253,-12,G,48.64 Hz,1.00 Hz,0,401,865
Mon.May.02.2022 15:40:15.106,13,2.51799,MCU is reading properly,253,-12,G,48.48 Hz,1.00 Hz,0,401,865
Mon.May.02.2022 15:40:15.106,13,2.48657,MCU is reading properly,253,-12,G,48.50 Hz,1.00 Hz,0,401,866
Mon.May.02.2022 15:40:15.106,13,2.45672,MCU is reading properly,253,-12,G,67.66 Hz,1.00 Hz,0,401,866
Mon.May.02.2022 15:40:15.106,13,2.42836,MCU is reading properly,253,-12,G,64.32 Hz,1.00 Hz,0,401,866
Mon.May.02.2022 15:40:15.122,13,2.4013,MCU is reading properly,253,-12,G,64.88 Hz,1.00 Hz,0,401,867
Mon.May.02.2022 15:40:15.122,13,2.37542,MCU is reading properly,253,-12,G,64.78 Hz,1.00 Hz,0,401,867
Mon.May.02.2022 15:40:15.122,13,2.35111,MCU is reading properly,253,-12,G,64.80 Hz,1.00 Hz,0,401,867
Mon.May.02.2022 15:40:15.122,13,2.35111,MCU is reading properly,253,-12,G,64.80 Hz,1.00 Hz,0,401,867
Mon.May.02.2022 15:40:15.238,13,2.3285,MCU is reading properly,253,-12,G,64.80 Hz,1.00 Hz,0,351,868
Mon.May.02.2022 15:40:15.238,13,2.30755,MCU is reading properly,253,-12,G,47.01 Hz,1.00 Hz,0,351,868
Mon.May.02.2022 15:40:15.238,13,2.28825,MCU is reading properly,253,-12,G,48.63 Hz,1.00 Hz,0,351,868
Mon.May.02.2022 15:40:15.238,13,2.27063,MCU is reading properly,253,-12,G,48.48 Hz,1.00 Hz,0,351,868
Mon.May.02.2022 15:40:15.253,13,2.25455,MCU is reading properly,253,-12,G,71.94 Hz,1.00 Hz,0,351,869
Mon.May.02.2022 15:40:15.253,13,2.24006,MCU is reading properly,253,-12,G,67.39 Hz,1.00 Hz,0,351,869
Mon.May.02.2022 15:40:15.253,13,2.22721,MCU is reading properly,253,-12,G,68.23 Hz,1.00 Hz,0,351,869
Mon.May.02.2022 15:40:15.253,13,2.21612,MCU is reading properly,253,-12,G,68.07 Hz,1.00 Hz,0,351,869
Mon.May.02.2022 15:40:15.269,13,2.20681,MCU is reading properly,253,-12,G,68.10 Hz,1.00 Hz,0,351,870
Mon.May.02.2022 15:40:15.407,13,2.20681,MCU is reading properly,253,-12,G,68.10 Hz,1.00 Hz,0,370,871
Mon.May.02.2022 15:40:15.407,13,2.19925,MCU is reading properly,253,-12,G,46.72 Hz,1.00 Hz,0,370,871
Mon.May.02.2022 15:40:15.407,13,2.19925,MCU is reading properly,253,-12,G,48.66 Hz,1.00 Hz,0,370,871
Mon.May.02.2022 15:40:15.407,13,2.19344,MCU is reading properly,253,-12,G,48.48 Hz,1.00 Hz,0,370,871
Mon.May.02.2022 15:40:15.423,13,2.18938,MCU is reading properly,253,-12,G,48.50 Hz,1.00 Hz,0,370,872
Mon.May.02.2022 15:40:15.423,13,2.18705,MCU is reading properly,253,-12,G,48.49 Hz,1.00 Hz,0,370,872
Mon.May.02.2022 15:40:15.423,13,2.18643,MCU is reading properly,253,-12,G,68.96 Hz,1.00 Hz,0,370,872
Mon.May.02.2022 15:40:15.423,13,2.18743,MCU is reading properly,253,-12,G,65.28 Hz,1.00 Hz,0,370,872
Mon.May.02.2022 15:40:15.438,13,2.19004,MCU is reading properly,253,-12,G,65.91 Hz,1.00 Hz,0,370,873
Mon.May.02.2022 15:40:15.438,13,2.19421,MCU is reading properly,253,-12,G,65.80 Hz,1.00 Hz,0,370,873
Mon.May.02.2022 15:40:15.438,13,2.19994,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,370,873
Mon.May.02.2022 15:40:15.554,13,2.2072,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,401,874
Mon.May.02.2022 15:40:15.554,13,2.21599,MCU is reading properly,253,-12,G,47.54 Hz,1.00 Hz,0,401,874
Mon.May.02.2022 15:40:15.554,13,2.21599,MCU is reading properly,253,-12,G,49.25 Hz,1.00 Hz,0,401,874
Mon.May.02.2022 15:40:15.554,13,2.22623,MCU is reading properly,253,-12,G,49.09 Hz,1.00 Hz,0,401,874
Mon.May.02.2022 15:40:15.576,13,2.23795,MCU is reading properly,253,-12,G,49.10 Hz,1.00 Hz,0,401,875
Mon.May.02.2022 15:40:15.576,13,2.25109,MCU is reading properly,253,-12,G,49.10 Hz,1.00 Hz,0,401,875
Mon.May.02.2022 15:40:15.576,13,2.26571,MCU is reading properly,253,-12,G,68.85 Hz,1.00 Hz,0,401,875
Mon.May.02.2022 15:40:15.576,13,2.28155,MCU is reading properly,253,-12,G,65.30 Hz,1.00 Hz,0,401,875
Mon.May.02.2022 15:40:15.576,13,2.29875,MCU is reading properly,253,-12,G,65.91 Hz,1.00 Hz,0,401,875
Mon.May.02.2022 15:40:15.592,13,2.3169,MCU is reading properly,253,-12,G,65.80 Hz,1.00 Hz,0,401,876
Mon.May.02.2022 15:40:15.592,13,2.33624,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,401,876
Mon.May.02.2022 15:40:15.708,13,2.3568,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,370,877
Mon.May.02.2022 15:40:15.708,13,2.3568,MCU is reading properly,253,-12,G,46.92 Hz,1.00 Hz,0,370,877
Mon.May.02.2022 15:40:15.708,13,2.37841,MCU is reading properly,253,-12,G,48.64 Hz,1.00 Hz,0,370,877
Mon.May.02.2022 15:40:15.708,13,2.37841,MCU is reading properly,253,-12,G,48.48 Hz,1.00 Hz,0,370,877
Mon.May.02.2022 15:40:15.724,13,2.4011,MCU is reading properly,253,-12,G,71.94 Hz,1.00 Hz,0,370,878
Mon.May.02.2022 15:40:15.724,13,2.42489,MCU is reading properly,253,-12,G,67.39 Hz,1.00 Hz,0,370,878
Mon.May.02.2022 15:40:15.724,13,2.44959,MCU is reading properly,253,-12,G,68.23 Hz,1.00 Hz,0,370,878
Mon.May.02.2022 15:40:15.739,13,2.47523,MCU is reading properly,253,-12,G,68.07 Hz,1.00 Hz,0,370,879
Mon.May.02.2022 15:40:15.739,13,2.50184,MCU is reading properly,253,-12,G,68.10 Hz,1.00 Hz,0,370,879
Mon.May.02.2022 15:40:15.739,13,2.5293,MCU is reading properly,253,-12,G,68.10 Hz,1.00 Hz,0,370,879
Mon.May.02.2022 15:40:15.739,13,2.55755,MCU is reading properly,253,-12,G,68.10 Hz,1.00 Hz,0,370,879
Mon.May.02.2022 15:40:15.872,13,2.58647,MCU is reading properly,253,-12,G,68.10 Hz,1.00 Hz,0,362,880
Mon.May.02.2022 15:40:15.877,13,2.61617,MCU is reading properly,253,-12,G,47.16 Hz,1.00 Hz,0,362,880
Mon.May.02.2022 15:40:15.877,13,2.64607,MCU is reading properly,253,-12,G,49.10 Hz,1.00 Hz,0,362,880
Mon.May.02.2022 15:40:15.877,13,2.64607,MCU is reading properly,253,-12,G,48.91 Hz,1.00 Hz,0,362,880
Mon.May.02.2022 15:40:15.877,13,2.67627,MCU is reading properly,253,-12,G,68.50 Hz,1.00 Hz,0,362,880
Mon.May.02.2022 15:40:15.877,13,2.70699,MCU is reading properly,253,-12,G,65.01 Hz,1.00 Hz,0,362,880
Mon.May.02.2022 15:40:15.893,13,2.73818,MCU is reading properly,253,-12,G,65.61 Hz,1.00 Hz,0,362,881
Mon.May.02.2022 15:40:15.893,13,2.76978,MCU is reading properly,253,-12,G,65.51 Hz,1.00 Hz,0,362,881
Mon.May.02.2022 15:40:15.893,13,2.80176,MCU is reading properly,253,-12,G,65.53 Hz,1.00 Hz,0,362,881
Mon.May.02.2022 15:40:15.893,13,2.83395,MCU is reading properly,253,-12,G,65.52 Hz,1.00 Hz,0,362,881
Mon.May.02.2022 15:40:16.024,13,2.86641,MCU is reading properly,253,-12,G,65.52 Hz,1.00 Hz,0,409,882
Mon.May.02.2022 15:40:16.024,13,2.89908,MCU is reading properly,253,-12,G,46.94 Hz,1.00 Hz,0,409,882
Mon.May.02.2022 15:40:16.024,13,2.93191,MCU is reading properly,253,-12,G,48.64 Hz,1.00 Hz,0,409,882
Mon.May.02.2022 15:40:16.024,13,2.93191,MCU is reading properly,253,-12,G,48.48 Hz,1.00 Hz,0,409,882
Mon.May.02.2022 15:40:16.040,13,2.96486,MCU is reading properly,253,-12,G,48.50 Hz,1.00 Hz,0,409,883
Mon.May.02.2022 15:40:16.040,13,2.96486,MCU is reading properly,253,-12,G,68.96 Hz,1.00 Hz,0,409,883
Mon.May.02.2022 15:40:16.040,13,2.99786,MCU is reading properly,253,-12,G,65.28 Hz,1.00 Hz,0,409,883
Mon.May.02.2022 15:40:16.040,13,3.03088,MCU is reading properly,253,-12,G,65.91 Hz,1.00 Hz,0,409,883
Mon.May.02.2022 15:40:16.056,13,3.06376,MCU is reading properly,253,-12,G,65.80 Hz,1.00 Hz,0,409,884
Mon.May.02.2022 15:40:16.056,13,3.09665,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,409,884
Mon.May.02.2022 15:40:16.056,13,3.1294,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,409,884
Mon.May.02.2022 15:40:16.072,13,3.16197,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,409,885
Mon.May.02.2022 15:40:16.194,13,3.19429,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,362,886
Mon.May.02.2022 15:40:16.194,13,3.22633,MCU is reading properly,253,-12,G,45.63 Hz,1.00 Hz,0,362,886
Mon.May.02.2022 15:40:16.194,13,3.25804,MCU is reading properly,253,-12,G,47.38 Hz,1.00 Hz,0,362,886
Mon.May.02.2022 15:40:16.194,13,3.28936,MCU is reading properly,253,-12,G,47.22 Hz,1.00 Hz,0,362,886
Mon.May.02.2022 15:40:16.209,13,3.28936,MCU is reading properly,253,-12,G,68.26 Hz,1.00 Hz,0,362,887
Mon.May.02.2022 15:40:16.209,13,3.32026,MCU is reading properly,253,-12,G,64.55 Hz,1.00 Hz,0,362,887
Mon.May.02.2022 15:40:16.209,13,3.35069,MCU is reading properly,253,-12,G,65.18 Hz,1.00 Hz,0,362,887
Mon.May.02.2022 15:40:16.209,13,3.38069,MCU is reading properly,253,-12,G,65.07 Hz,1.00 Hz,0,362,887
Mon.May.02.2022 15:40:16.225,13,3.41011,MCU is reading properly,253,-12,G,65.09 Hz,1.00 Hz,0,362,888
Mon.May.02.2022 15:40:16.225,13,3.43868,MCU is reading properly,253,-12,G,65.09 Hz,1.00 Hz,0,362,888
Mon.May.02.2022 15:40:16.356,13,3.46677,MCU is reading properly,253,-12,G,65.09 Hz,1.00 Hz,0,409,889
Mon.May.02.2022 15:40:16.356,13,3.49418,MCU is reading properly,253,-12,G,45.78 Hz,1.00 Hz,0,409,889
Mon.May.02.2022 15:40:16.356,13,3.52101,MCU is reading properly,253,-12,G,47.46 Hz,1.00 Hz,0,409,889
Mon.May.02.2022 15:40:16.356,13,3.54722,MCU is reading properly,253,-12,G,47.31 Hz,1.00 Hz,0,409,889
Mon.May.02.2022 15:40:16.372,13,3.54722,MCU is reading properly,253,-12,G,66.25 Hz,1.00 Hz,0,409,890
Mon.May.02.2022 15:40:16.379,13,3.57238,MCU is reading properly,253,-12,G,63.09 Hz,1.00 Hz,0,409,890
Mon.May.02.2022 15:40:16.379,13,3.57238,MCU is reading properly,253,-12,G,63.60 Hz,1.00 Hz,0,409,890
Mon.May.02.2022 15:40:16.379,13,3.59676,MCU is reading properly,253,-12,G,63.51 Hz,1.00 Hz,0,409,890
Mon.May.02.2022 15:40:16.379,13,3.62026,MCU is reading properly,253,-12,G,63.53 Hz,1.00 Hz,0,409,890
Mon.May.02.2022 15:40:16.379,13,3.64276,MCU is reading properly,253,-12,G,63.52 Hz,1.00 Hz,0,409,890
Mon.May.02.2022 15:40:16.394,13,3.66438,MCU is reading properly,253,-12,G,63.52 Hz,1.00 Hz,0,409,891
Mon.May.02.2022 15:40:16.394,13,3.68495,MCU is reading properly,253,-12,G,63.52 Hz,1.00 Hz,0,409,891
Mon.May.02.2022 15:40:16.510,13,3.70451,MCU is reading properly,253,-12,G,63.52 Hz,1.00 Hz,0,401,892
Mon.May.02.2022 15:40:16.510,13,3.72303,MCU is reading properly,253,-12,G,45.83 Hz,1.00 Hz,0,401,892
Mon.May.02.2022 15:40:16.510,13,3.74053,MCU is reading properly,253,-12,G,47.36 Hz,1.00 Hz,0,401,892
Mon.May.02.2022 15:40:16.510,13,3.75693,MCU is reading properly,253,-12,G,47.22 Hz,1.00 Hz,0,401,892
Mon.May.02.2022 15:40:16.526,13,3.77216,MCU is reading properly,253,-12,G,69.20 Hz,1.00 Hz,0,401,893
Mon.May.02.2022 15:40:16.526,13,3.77216,MCU is reading properly,253,-12,G,65.24 Hz,1.00 Hz,0,401,893
Mon.May.02.2022 15:40:16.526,13,3.78625,MCU is reading properly,253,-12,G,65.92 Hz,1.00 Hz,0,401,893
Mon.May.02.2022 15:40:16.526,13,3.79926,MCU is reading properly,253,-12,G,65.80 Hz,1.00 Hz,0,401,893
Mon.May.02.2022 15:40:16.541,13,3.81128,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,401,894
Mon.May.02.2022 15:40:16.541,13,3.82204,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,401,894
Mon.May.02.2022 15:40:16.541,13,3.83151,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,401,894
Mon.May.02.2022 15:40:16.673,13,3.83972,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,370,895
Mon.May.02.2022 15:40:16.679,13,3.84664,MCU is reading properly,253,-12,G,46.14 Hz,1.00 Hz,0,370,895
Mon.May.02.2022 15:40:16.679,13,3.85224,MCU is reading properly,253,-12,G,47.88 Hz,1.00 Hz,0,370,895
Mon.May.02.2022 15:40:16.679,13,3.85653,MCU is reading properly,253,-12,G,69.08 Hz,1.00 Hz,0,370,895
Mon.May.02.2022 15:40:16.679,13,3.85653,MCU is reading properly,253,-12,G,65.26 Hz,1.00 Hz,0,370,895
Mon.May.02.2022 15:40:16.695,13,3.85949,MCU is reading properly,253,-12,G,65.91 Hz,1.00 Hz,0,370,896
Mon.May.02.2022 15:40:16.695,13,3.85949,MCU is reading properly,253,-12,G,65.80 Hz,1.00 Hz,0,370,896
Mon.May.02.2022 15:40:16.695,13,3.86113,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,370,896
Mon.May.02.2022 15:40:16.711,13,3.86144,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,370,897
Mon.May.02.2022 15:40:16.711,13,3.86042,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,370,897
Mon.May.02.2022 15:40:16.711,13,3.85806,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,370,897
Mon.May.02.2022 15:40:16.826,13,3.85438,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,401,898
Mon.May.02.2022 15:40:16.826,13,3.84938,MCU is reading properly,253,-12,G,46.92 Hz,1.00 Hz,0,401,898
Mon.May.02.2022 15:40:16.826,13,3.84305,MCU is reading properly,253,-12,G,48.64 Hz,1.00 Hz,0,401,898
Mon.May.02.2022 15:40:16.826,13,3.83547,MCU is reading properly,253,-12,G,48.48 Hz,1.00 Hz,0,401,898
Mon.May.02.2022 15:40:16.842,13,3.82678,MCU is reading properly,253,-12,G,68.77 Hz,1.00 Hz,0,401,899
Mon.May.02.2022 15:40:16.842,13,3.81685,MCU is reading properly,253,-12,G,65.14 Hz,1.00 Hz,0,401,899
Mon.May.02.2022 15:40:16.842,13,3.81685,MCU is reading properly,253,-12,G,65.76 Hz,1.00 Hz,0,401,899
Mon.May.02.2022 15:40:16.842,13,3.80572,MCU is reading properly,253,-12,G,65.65 Hz,1.00 Hz,0,401,899
Mon.May.02.2022 15:40:16.858,13,3.79335,MCU is reading properly,253,-12,G,65.67 Hz,1.00 Hz,0,401,900
Mon.May.02.2022 15:40:16.858,13,3.77978,MCU is reading properly,253,-12,G,65.67 Hz,1.00 Hz,0,401,900
Mon.May.02.2022 15:40:16.858,13,3.7651,MCU is reading properly,253,-12,G,65.67 Hz,1.00 Hz,0,401,900
Mon.May.02.2022 15:40:16.974,13,3.74927,MCU is reading properly,253,-12,G,65.67 Hz,1.00 Hz,0,370,901
Mon.May.02.2022 15:40:16.980,13,3.73226,MCU is reading properly,253,-12,G,47.47 Hz,1.00 Hz,0,370,901
Mon.May.02.2022 15:40:16.980,13,3.71416,MCU is reading properly,253,-12,G,49.17 Hz,1.00 Hz,0,370,901
Mon.May.02.2022 15:40:16.980,13,3.69502,MCU is reading properly,253,-12,G,49.00 Hz,1.00 Hz,0,370,901
Mon.May.02.2022 15:40:16.980,13,3.67478,MCU is reading properly,253,-12,G,71.83 Hz,1.00 Hz,0,370,901
Mon.May.02.2022 15:40:16.980,13,3.67478,MCU is reading properly,253,-12,G,67.41 Hz,1.00 Hz,0,370,901
Mon.May.02.2022 15:40:16.996,13,3.65357,MCU is reading properly,253,-12,G,68.22 Hz,1.00 Hz,0,370,902
Mon.May.02.2022 15:40:16.996,13,3.65357,MCU is reading properly,253,-12,G,68.07 Hz,1.00 Hz,0,370,902
Mon.May.02.2022 15:40:16.996,13,3.63131,MCU is reading properly,253,-12,G,68.10 Hz,1.00 Hz,0,370,902
Mon.May.02.2022 15:40:16.996,13,3.608,MCU is reading properly,253,-12,G,68.10 Hz,1.00 Hz,0,370,902
Mon.May.02.2022 15:40:17.011,13,3.58374,MCU is reading properly,253,-12,G,68.10 Hz,1.00 Hz,0,370,903
