DATE (ddd.MMM.dd.yyyy hh:mm:ss.zzz),mV,Comments
Mon.May.02.2022 12:27:28.703,---------------------
Mon.May.02.2022 12:27:28.703,  <map>:	 a:1
Mon.May.02.2022 12:27:28.703,  <map>:	 b:2
Mon.May.02.2022 12:27:28.703,---------------------
Mon.May.02.2022 12:27:28.703,
Mon.May.02.2022 12:27:28.719,---------------------
Mon.May.02.2022 12:27:28.719,Register Bank
Mon.May.02.2022 12:27:28.719,---------------------
Mon.May.02.2022 12:27:28.719,  <int>:	 13
Mon.May.02.2022 12:27:28.719,  <float>:	 4.57952
Mon.May.02.2022 12:27:28.719,  <std::string>:	 MCU is reading properly
Mon.May.02.2022 12:27:28.719,  <uint8_t>:	 253
Mon.May.02.2022 12:27:28.719,  <int8_t>:	 -12
Mon.May.02.2022 12:27:28.719,  <char>:	 G
Mon.May.02.2022 12:27:28.719,---------------------
Mon.May.02.2022 12:27:28.723,
Mon.May.02.2022 12:27:28.723,---------------------
Mon.May.02.2022 12:27:28.723,Array of Integers
Mon.May.02.2022 12:27:28.724,---------------------
Mon.May.02.2022 12:27:28.724,  <int>:	 99
Mon.May.02.2022 12:27:28.724,  <int>:	 2
Mon.May.02.2022 12:27:28.724,  <int>:	 3
Mon.May.02.2022 12:27:28.724,---------------------
Mon.May.02.2022 12:27:28.724,
Mon.May.02.2022 12:27:28.724,---------------------
Mon.May.02.2022 12:27:28.724,Map <QString, int>
Mon.May.02.2022 12:27:28.724,---------------------
Mon.May.02.2022 12:27:28.724,  <map>:	 a:1
Mon.May.02.2022 12:27:28.724,  <map>:	 b:2
Mon.May.02.2022 12:27:28.724,---------------------
Mon.May.02.2022 12:27:28.724,
Mon.May.02.2022 12:27:28.724,---------------------
Mon.May.02.2022 12:27:28.724,Register Bank
Mon.May.02.2022 12:27:28.724,---------------------
Mon.May.02.2022 12:27:28.724,  <int>:	 13
Mon.May.02.2022 12:27:28.724,  <float>:	 4.63845
Mon.May.02.2022 12:27:28.724,  <std::string>:	 MCU is reading properly
Mon.May.02.2022 12:27:28.724,  <uint8_t>:	 253
Mon.May.02.2022 12:27:28.724,  <int8_t>:	 -12
Mon.May.02.2022 12:27:28.724,  <char>:	 G
Mon.May.02.2022 12:27:28.724,---------------------
Mon.May.02.2022 12:27:28.724,
Mon.May.02.2022 12:27:28.724,---------------------
Mon.May.02.2022 12:27:28.724,Array of Integers
Mon.May.02.2022 12:27:28.724,---------------------
Mon.May.02.2022 12:27:28.724,  <int>:	 99
Mon.May.02.2022 12:27:28.724,  <int>:	 2
Mon.May.02.2022 12:27:28.724,  <int>:	 3
Mon.May.02.2022 12:27:28.724,---------------------
Mon.May.02.2022 12:27:28.724,
Mon.May.02.2022 12:27:28.724,---------------------
Mon.May.02.2022 12:27:28.724,Map <QString, int>
Mon.May.02.2022 12:27:28.724,---------------------
Mon.May.02.2022 12:27:28.724,  <map>:	 a:1
Mon.May.02.2022 12:27:28.724,  <map>:	 b:2
Mon.May.02.2022 12:27:28.724,---------------------
Mon.May.02.2022 12:27:28.724,
Mon.May.02.2022 12:27:28.724,---------------------
Mon.May.02.2022 12:27:28.724,Register Bank
Mon.May.02.2022 12:27:28.724,---------------------
Mon.May.02.2022 12:27:28.724,  <int>:	 13
Mon.May.02.2022 12:27:28.724,  <float>:	 4.69686
Mon.May.02.2022 12:27:28.724,  <std::string>:	 MCU is reading properly
Mon.May.02.2022 12:27:28.724,  <uint8_t>:	 253
Mon.May.02.2022 12:27:28.724,  <int8_t>:	 -12
Mon.May.02.2022 12:27:28.724,  <char>:	 G
Mon.May.02.2022 12:27:28.724,---------------------
Mon.May.02.2022 12:27:28.724,
Mon.May.02.2022 12:27:28.724,---------------------
Mon.May.02.2022 12:27:28.724,Array of Integers
Mon.May.02.2022 12:27:28.724,---------------------
Mon.May.02.2022 12:27:28.724,  <int>:	 99
Mon.May.02.2022 12:27:28.739,  <int>:	 2
Mon.May.02.2022 12:27:28.739,  <int>:	 3
Mon.May.02.2022 12:27:28.739,---------------------
Mon.May.02.2022 12:27:28.739,
Mon.May.02.2022 12:27:28.739,---------------------
Mon.May.02.2022 12:27:28.739,Map <QString, int>
Mon.May.02.2022 12:27:28.739,---------------------
Mon.May.02.2022 12:27:28.739,  <map>:	 a:1
Mon.May.02.2022 12:27:28.739,  <map>:	 b:2
Mon.May.02.2022 12:27:28.739,---------------------
Mon.May.02.2022 12:27:28.739,
Mon.May.02.2022 12:27:28.739,---------------------
Mon.May.02.2022 12:27:28.739,Register Bank
Mon.May.02.2022 12:27:28.739,---------------------
Mon.May.02.2022 12:27:28.739,  <int>:	 13
Mon.May.02.2022 12:27:28.739,  <float>:	 4.75467
Mon.May.02.2022 12:27:28.739,  <std::string>:	 MCU is reading properly
Mon.May.02.2022 12:27:28.739,  <uint8_t>:	 253
Mon.May.02.2022 12:27:28.739,  <int8_t>:	 -12
Mon.May.02.2022 12:27:28.739,  <char>:	 G
Mon.May.02.2022 12:27:28.739,---------------------
Mon.May.02.2022 12:27:28.739,
Mon.May.02.2022 12:27:28.739,---------------------
Mon.May.02.2022 12:27:28.739,Array of Integers
Mon.May.02.2022 12:27:28.739,---------------------
Mon.May.02.2022 12:27:28.739,  <int>:	 99
Mon.May.02.2022 12:27:28.739,  <int>:	 2
Mon.May.02.2022 12:27:28.739,  <int>:	 3
Mon.May.02.2022 12:27:28.739,---------------------
Mon.May.02.2022 12:27:28.739,
Mon.May.02.2022 12:27:28.739,---------------------
Mon.May.02.2022 12:27:28.739,Map <QString, int>
Mon.May.02.2022 12:27:28.739,---------------------
Mon.May.02.2022 12:27:28.739,  <map>:	 a:1
Mon.May.02.2022 12:27:28.739,  <map>:	 b:2
Mon.May.02.2022 12:27:28.739,---------------------
Mon.May.02.2022 12:27:28.739,
Mon.May.02.2022 12:27:28.739,---------------------
Mon.May.02.2022 12:27:28.739,Register Bank
Mon.May.02.2022 12:27:28.739,---------------------
Mon.May.02.2022 12:27:28.739,  <int>:	 13
Mon.May.02.2022 12:27:28.739,  <float>:	 4.75467
Mon.May.02.2022 12:27:28.739,  <std::string>:	 MCU is reading properly
Mon.May.02.2022 12:27:28.739,  <uint8_t>:	 253
Mon.May.02.2022 12:27:28.739,  <int8_t>:	 -12
Mon.May.02.2022 12:27:28.739,  <char>:	 G
Mon.May.02.2022 12:27:28.739,---------------------
Mon.May.02.2022 12:27:28.739,
Mon.May.02.2022 12:27:28.739,---------------------
Mon.May.02.2022 12:27:28.739,Array of Integers
Mon.May.02.2022 12:27:28.739,---------------------
Mon.May.02.2022 12:27:28.739,  <int>:	 99
Mon.May.02.2022 12:27:28.739,  <int>:	 2
Mon.May.02.2022 12:27:28.739,  <int>:	 3
Mon.May.02.2022 12:27:28.755,---------------------
Mon.May.02.2022 12:27:28.755,
Mon.May.02.2022 12:27:28.755,---------------------
Mon.May.02.2022 12:27:28.755,Map <QString, int>
Mon.May.02.2022 12:27:28.755,---------------------
Mon.May.02.2022 12:27:28.755,  <map>:	 a:1
Mon.May.02.2022 12:27:28.755,  <map>:	 b:2
Mon.May.02.2022 12:27:28.755,---------------------
Mon.May.02.2022 12:27:28.755,
Mon.May.02.2022 12:27:28.755,---------------------
Mon.May.02.2022 12:27:28.755,Register Bank
Mon.May.02.2022 12:27:28.755,---------------------
Mon.May.02.2022 12:27:28.755,  <int>:	 13
Mon.May.02.2022 12:27:28.755,  <float>:	 4.81167
Mon.May.02.2022 12:27:28.755,  <std::string>:	 MCU is reading properly
Mon.May.02.2022 12:27:28.755,  <uint8_t>:	 253
Mon.May.02.2022 12:27:28.755,  <int8_t>:	 -12
Mon.May.02.2022 12:27:28.755,  <char>:	 G
Mon.May.02.2022 12:27:28.755,---------------------
Mon.May.02.2022 12:27:28.755,
Mon.May.02.2022 12:27:28.755,---------------------
Mon.May.02.2022 12:27:28.755,Array of Integers
Mon.May.02.2022 12:27:28.755,---------------------
Mon.May.02.2022 12:27:28.755,  <int>:	 99
Mon.May.02.2022 12:27:28.755,  <int>:	 2
Mon.May.02.2022 12:27:28.755,  <int>:	 3
Mon.May.02.2022 12:27:28.755,---------------------
Mon.May.02.2022 12:27:28.755,
Mon.May.02.2022 12:27:28.755,---------------------
Mon.May.02.2022 12:27:28.755,Map <QString, int>
Mon.May.02.2022 12:27:28.755,---------------------
Mon.May.02.2022 12:27:28.755,  <map>:	 a:1
Mon.May.02.2022 12:27:28.755,  <map>:	 b:2
Mon.May.02.2022 12:27:28.755,---------------------
Mon.May.02.2022 12:27:28.755,
Mon.May.02.2022 12:27:28.755,---------------------
Mon.May.02.2022 12:27:28.755,Register Bank
Mon.May.02.2022 12:27:28.755,---------------------
Mon.May.02.2022 12:27:28.755,  <int>:	 13
Mon.May.02.2022 12:27:28.755,  <float>:	 4.86813
Mon.May.02.2022 12:27:28.755,  <std::string>:	 MCU is reading properly
Mon.May.02.2022 12:27:28.755,  <uint8_t>:	 253
Mon.May.02.2022 12:27:28.755,  <int8_t>:	 -12
Mon.May.02.2022 12:27:28.755,  <char>:	 G
Mon.May.02.2022 12:27:28.755,---------------------
Mon.May.02.2022 12:27:28.755,
Mon.May.02.2022 12:27:28.755,---------------------
Mon.May.02.2022 12:27:28.755,Array of Integers
Mon.May.02.2022 12:27:28.755,---------------------
Mon.May.02.2022 12:27:28.755,  <int>:	 99
Mon.May.02.2022 12:27:28.755,  <int>:	 2
Mon.May.02.2022 12:27:28.755,  <int>:	 3
Mon.May.02.2022 12:27:28.755,---------------------
Mon.May.02.2022 12:27:28.755,
Mon.May.02.2022 12:27:28.771,---------------------
Mon.May.02.2022 12:27:28.771,Map <QString, int>
Mon.May.02.2022 12:27:28.771,---------------------
Mon.May.02.2022 12:27:28.771,  <map>:	 a:1
Mon.May.02.2022 12:27:28.771,  <map>:	 b:2
Mon.May.02.2022 12:27:28.771,---------------------
Mon.May.02.2022 12:27:28.772,
Mon.May.02.2022 12:27:28.772,---------------------
Mon.May.02.2022 12:27:28.772,Register Bank
Mon.May.02.2022 12:27:28.772,---------------------
Mon.May.02.2022 12:27:28.772,  <int>:	 13
Mon.May.02.2022 12:27:28.772,  <float>:	 4.92383
Mon.May.02.2022 12:27:28.772,  <std::string>:	 MCU is reading properly
Mon.May.02.2022 12:27:28.772,  <uint8_t>:	 253
Mon.May.02.2022 12:27:28.772,  <int8_t>:	 -12
Mon.May.02.2022 12:27:28.772,  <char>:	 G
Mon.May.02.2022 12:27:28.772,---------------------
Mon.May.02.2022 12:27:28.772,
Mon.May.02.2022 12:27:28.772,---------------------
Mon.May.02.2022 12:27:28.772,Array of Integers
Mon.May.02.2022 12:27:28.772,---------------------
Mon.May.02.2022 12:27:28.772,  <int>:	 99
Mon.May.02.2022 12:27:28.772,  <int>:	 2
Mon.May.02.2022 12:27:28.772,  <int>:	 3
Mon.May.02.2022 12:27:28.772,---------------------
Mon.May.02.2022 12:27:28.772,
Mon.May.02.2022 12:27:28.772,---------------------
Mon.May.02.2022 12:27:28.772,Map <QString, int>
Mon.May.02.2022 12:27:28.772,---------------------
Mon.May.02.2022 12:27:28.772,  <map>:	 a:1
Mon.May.02.2022 12:27:28.772,  <map>:	 b:2
Mon.May.02.2022 12:27:28.772,---------------------
Mon.May.02.2022 12:27:28.772,
Mon.May.02.2022 12:27:28.803,---------------------
Mon.May.02.2022 12:27:28.803,Register Bank
Mon.May.02.2022 12:27:28.803,---------------------
Mon.May.02.2022 12:27:28.803,  <int>:	 13
Mon.May.02.2022 12:27:28.803,  <float>:	 4.97871
Mon.May.02.2022 12:27:28.803,  <std::string>:	 MCU is reading properly
Mon.May.02.2022 12:27:28.803,  <uint8_t>:	 253
Mon.May.02.2022 12:27:28.803,  <int8_t>:	 -12
Mon.May.02.2022 12:27:28.803,  <char>:	 G
Mon.May.02.2022 12:27:28.803,---------------------
Mon.May.02.2022 12:27:28.803,
Mon.May.02.2022 12:27:28.803,---------------------
Mon.May.02.2022 12:27:28.803,Array of Integers
Mon.May.02.2022 12:27:28.803,---------------------
Mon.May.02.2022 12:27:28.803,  <int>:	 99
Mon.May.02.2022 12:27:28.803,  <int>:	 2
Mon.May.02.2022 12:27:28.803,  <int>:	 3
Mon.May.02.2022 12:27:28.803,---------------------
Mon.May.02.2022 12:27:28.803,
Mon.May.02.2022 12:27:28.803,---------------------
Mon.May.02.2022 12:27:28.803,Map <QString, int>
Mon.May.02.2022 12:27:28.803,---------------------
Mon.May.02.2022 12:27:28.803,  <map>:	 a:1
Mon.May.02.2022 12:27:28.803,  <map>:	 b:2
Mon.May.02.2022 12:27:28.803,---------------------
Mon.May.02.2022 12:27:28.803,
Mon.May.02.2022 12:27:28.803,---------------------
Mon.May.02.2022 12:27:28.803,Register Bank
Mon.May.02.2022 12:27:28.803,---------------------
Mon.May.02.2022 12:27:28.803,  <int>:	 13
Mon.May.02.2022 12:27:28.803,  <float>:	 5.03273
Mon.May.02.2022 12:27:28.803,  <std::string>:	 MCU is reading properly
Mon.May.02.2022 12:27:28.803,  <uint8_t>:	 253
Mon.May.02.2022 12:27:28.803,  <int8_t>:	 -12
Mon.May.02.2022 12:27:28.803,  <char>:	 G
Mon.May.02.2022 12:27:28.803,---------------------
Mon.May.02.2022 12:27:28.803,
Mon.May.02.2022 12:27:28.803,---------------------
Mon.May.02.2022 12:27:28.803,Array of Integers
Mon.May.02.2022 12:27:28.803,---------------------
Mon.May.02.2022 12:27:28.803,  <int>:	 99
Mon.May.02.2022 12:27:28.803,  <int>:	 2
Mon.May.02.2022 12:27:28.803,  <int>:	 3
Mon.May.02.2022 12:27:28.803,---------------------
Mon.May.02.2022 12:27:28.803,
Mon.May.02.2022 12:27:28.803,---------------------
Mon.May.02.2022 12:27:28.803,Map <QString, int>
Mon.May.02.2022 12:27:28.803,---------------------
Mon.May.02.2022 12:27:28.803,  <map>:	 a:1
Mon.May.02.2022 12:27:28.803,  <map>:	 b:2
Mon.May.02.2022 12:27:28.803,---------------------
Mon.May.02.2022 12:27:28.819,
Mon.May.02.2022 12:27:28.819,---------------------
Mon.May.02.2022 12:27:28.819,Register Bank
Mon.May.02.2022 12:27:28.819,---------------------
Mon.May.02.2022 12:27:28.819,  <int>:	 13
Mon.May.02.2022 12:27:28.819,  <float>:	 5.08583
Mon.May.02.2022 12:27:28.819,  <std::string>:	 MCU is reading properly
Mon.May.02.2022 12:27:28.819,  <uint8_t>:	 253
Mon.May.02.2022 12:27:28.819,  <int8_t>:	 -12
Mon.May.02.2022 12:27:28.819,  <char>:	 G
Mon.May.02.2022 12:27:28.819,---------------------
Mon.May.02.2022 12:27:28.819,
Mon.May.02.2022 12:27:28.819,---------------------
Mon.May.02.2022 12:27:28.819,Array of Integers
Mon.May.02.2022 12:27:28.819,---------------------
Mon.May.02.2022 12:27:28.819,  <int>:	 99
Mon.May.02.2022 12:27:28.819,  <int>:	 2
Mon.May.02.2022 12:27:28.819,  <int>:	 3
Mon.May.02.2022 12:27:28.819,---------------------
Mon.May.02.2022 12:27:28.819,
Mon.May.02.2022 12:27:28.819,---------------------
Mon.May.02.2022 12:27:28.819,Map <QString, int>
Mon.May.02.2022 12:27:28.819,---------------------
Mon.May.02.2022 12:27:28.819,  <map>:	 a:1
Mon.May.02.2022 12:27:28.819,  <map>:	 b:2
Mon.May.02.2022 12:27:28.819,---------------------
Mon.May.02.2022 12:27:28.819,
Mon.May.02.2022 12:27:28.819,---------------------
Mon.May.02.2022 12:27:28.819,Register Bank
Mon.May.02.2022 12:27:28.819,---------------------
Mon.May.02.2022 12:27:28.819,  <int>:	 13
Mon.May.02.2022 12:27:28.819,  <float>:	 5.13797
Mon.May.02.2022 12:27:28.819,  <std::string>:	 MCU is reading properly
Mon.May.02.2022 12:27:28.819,  <uint8_t>:	 253
Mon.May.02.2022 12:27:28.819,  <int8_t>:	 -12
Mon.May.02.2022 12:27:28.819,  <char>:	 G
Mon.May.02.2022 12:27:28.819,---------------------
Mon.May.02.2022 12:27:28.819,
Mon.May.02.2022 12:27:28.819,---------------------
Mon.May.02.2022 12:27:28.819,Array of Integers
Mon.May.02.2022 12:27:28.819,---------------------
Mon.May.02.2022 12:27:28.819,  <int>:	 99
Mon.May.02.2022 12:27:28.819,  <int>:	 2
Mon.May.02.2022 12:27:28.819,  <int>:	 3
Mon.May.02.2022 12:27:28.819,---------------------
Mon.May.02.2022 12:27:28.819,
Mon.May.02.2022 12:27:28.819,---------------------
Mon.May.02.2022 12:27:28.819,Map <QString, int>
Mon.May.02.2022 12:27:28.819,---------------------
Mon.May.02.2022 12:27:28.819,  <map>:	 a:1
Mon.May.02.2022 12:27:28.819,  <map>:	 b:2
Mon.May.02.2022 12:27:28.819,---------------------
Mon.May.02.2022 12:27:28.819,
Mon.May.02.2022 12:27:28.835,---------------------
Mon.May.02.2022 12:27:28.835,Register Bank
Mon.May.02.2022 12:27:28.835,---------------------
Mon.May.02.2022 12:27:28.835,  <int>:	 13
Mon.May.02.2022 12:27:28.835,  <float>:	 5.18908
Mon.May.02.2022 12:27:28.835,  <std::string>:	 MCU is reading properly
Mon.May.02.2022 12:27:28.835,  <uint8_t>:	 253
Mon.May.02.2022 12:27:28.835,  <int8_t>:	 -12
Mon.May.02.2022 12:27:28.835,  <char>:	 G
Mon.May.02.2022 12:27:28.835,---------------------
Mon.May.02.2022 12:27:28.835,
Mon.May.02.2022 12:27:28.835,---------------------
Mon.May.02.2022 12:27:28.835,Array of Integers
Mon.May.02.2022 12:27:28.835,---------------------
Mon.May.02.2022 12:27:28.835,  <int>:	 99
Mon.May.02.2022 12:27:28.835,  <int>:	 2
Mon.May.02.2022 12:27:28.835,  <int>:	 3
Mon.May.02.2022 12:27:28.835,---------------------
Mon.May.02.2022 12:27:28.835,
Mon.May.02.2022 12:27:28.835,---------------------
Mon.May.02.2022 12:27:28.835,Map <QString, int>
Mon.May.02.2022 12:27:28.835,---------------------
Mon.May.02.2022 12:27:28.835,  <map>:	 a:1
Mon.May.02.2022 12:27:28.835,  <map>:	 b:2
Mon.May.02.2022 12:27:28.835,---------------------
Mon.May.02.2022 12:27:28.835,
Mon.May.02.2022 12:27:28.835,---------------------
Mon.May.02.2022 12:27:28.835,Register Bank
Mon.May.02.2022 12:27:28.835,---------------------
Mon.May.02.2022 12:27:28.835,  <int>:	 13
Mon.May.02.2022 12:27:28.835,  <float>:	 5.23871
Mon.May.02.2022 12:27:28.835,  <std::string>:	 MCU is reading properly
Mon.May.02.2022 12:27:28.835,  <uint8_t>:	 253
Mon.May.02.2022 12:27:28.835,  <int8_t>:	 -12
Mon.May.02.2022 12:27:28.835,  <char>:	 G
Mon.May.02.2022 12:27:28.835,---------------------
Mon.May.02.2022 12:27:28.835,
Mon.May.02.2022 12:27:28.835,---------------------
Mon.May.02.2022 12:27:28.835,Array of Integers
Mon.May.02.2022 12:27:28.835,---------------------
Mon.May.02.2022 12:27:28.835,  <int>:	 99
Mon.May.02.2022 12:27:28.835,  <int>:	 2
Mon.May.02.2022 12:27:28.835,  <int>:	 3
Mon.May.02.2022 12:27:28.835,---------------------
Mon.May.02.2022 12:27:28.835,
Mon.May.02.2022 12:27:28.835,---------------------
Mon.May.02.2022 12:27:28.835,Map <QString, int>
Mon.May.02.2022 12:27:28.835,---------------------
Mon.May.02.2022 12:27:28.835,  <map>:	 a:1
Mon.May.02.2022 12:27:28.835,  <map>:	 b:2
Mon.May.02.2022 12:27:28.835,---------------------
Mon.May.02.2022 12:27:28.835,
Mon.May.02.2022 12:27:28.835,---------------------
Mon.May.02.2022 12:27:28.835,Register Bank
Mon.May.02.2022 12:27:28.835,---------------------
Mon.May.02.2022 12:27:28.850,  <int>:	 13
Mon.May.02.2022 12:27:28.850,  <float>:	 5.28739
Mon.May.02.2022 12:27:28.850,  <std::string>:	 MCU is reading properly
Mon.May.02.2022 12:27:28.850,  <uint8_t>:	 253
Mon.May.02.2022 12:27:28.850,  <int8_t>:	 -12
Mon.May.02.2022 12:27:28.850,  <char>:	 G
Mon.May.02.2022 12:27:28.850,---------------------
Mon.May.02.2022 12:27:28.850,
Mon.May.02.2022 12:27:28.850,---------------------
Mon.May.02.2022 12:27:28.850,Array of Integers
Mon.May.02.2022 12:27:28.850,---------------------
Mon.May.02.2022 12:27:28.850,  <int>:	 99
Mon.May.02.2022 12:27:28.850,  <int>:	 2
Mon.May.02.2022 12:27:28.850,  <int>:	 3
Mon.May.02.2022 12:27:28.850,---------------------
Mon.May.02.2022 12:27:28.850,
Mon.May.02.2022 12:27:28.850,---------------------
Mon.May.02.2022 12:27:28.850,Map <QString, int>
Mon.May.02.2022 12:27:28.850,---------------------
Mon.May.02.2022 12:27:28.850,  <map>:	 a:1
Mon.May.02.2022 12:27:28.850,  <map>:	 b:2
Mon.May.02.2022 12:27:28.850,---------------------
Mon.May.02.2022 12:27:28.850,
Mon.May.02.2022 12:27:28.850,---------------------
Mon.May.02.2022 12:27:28.850,Register Bank
Mon.May.02.2022 12:27:28.850,---------------------
Mon.May.02.2022 12:27:28.850,  <int>:	 13
Mon.May.02.2022 12:27:28.850,  <float>:	 5.28739
Mon.May.02.2022 12:27:28.850,  <std::string>:	 MCU is reading properly
Mon.May.02.2022 12:27:28.850,  <uint8_t>:	 253
Mon.May.02.2022 12:27:28.850,  <int8_t>:	 -12
Mon.May.02.2022 12:27:28.850,  <char>:	 G
Mon.May.02.2022 12:27:28.850,---------------------
Mon.May.02.2022 12:27:28.850,
Mon.May.02.2022 12:27:28.850,---------------------
Mon.May.02.2022 12:27:28.850,Array of Integers
Mon.May.02.2022 12:27:28.850,---------------------
Mon.May.02.2022 12:27:28.850,  <int>:	 99
Mon.May.02.2022 12:27:28.850,  <int>:	 2
Mon.May.02.2022 12:27:28.850,  <int>:	 3
Mon.May.02.2022 12:27:28.850,---------------------
Mon.May.02.2022 12:27:28.850,
Mon.May.02.2022 12:27:28.850,---------------------
Mon.May.02.2022 12:27:28.850,Map <QString, int>
Mon.May.02.2022 12:27:28.850,---------------------
Mon.May.02.2022 12:27:28.850,  <map>:	 a:1
Mon.May.02.2022 12:27:28.850,  <map>:	 b:2
Mon.May.02.2022 12:27:28.850,---------------------
Mon.May.02.2022 12:27:28.850,
Mon.May.02.2022 12:27:28.850,---------------------
Mon.May.02.2022 12:27:28.850,Register Bank
Mon.May.02.2022 12:27:28.850,---------------------
Mon.May.02.2022 12:27:28.850,  <int>:	 13
Mon.May.02.2022 12:27:28.850,  <float>:	 5.33493
Mon.May.02.2022 12:27:28.866,  <std::string>:	 MCU is reading properly
Mon.May.02.2022 12:27:28.866,  <uint8_t>:	 253
Mon.May.02.2022 12:27:28.866,  <int8_t>:	 -12
Mon.May.02.2022 12:27:28.866,  <char>:	 G
Mon.May.02.2022 12:27:28.866,---------------------
Mon.May.02.2022 12:27:28.866,
Mon.May.02.2022 12:27:28.866,---------------------
Mon.May.02.2022 12:27:28.866,Array of Integers
Mon.May.02.2022 12:27:28.866,---------------------
Mon.May.02.2022 12:27:28.866,  <int>:	 99
Mon.May.02.2022 12:27:28.866,  <int>:	 2
Mon.May.02.2022 12:27:28.866,  <int>:	 3
Mon.May.02.2022 12:27:28.866,---------------------
Mon.May.02.2022 12:27:28.866,
Mon.May.02.2022 12:27:28.866,---------------------
Mon.May.02.2022 12:27:28.866,Map <QString, int>
Mon.May.02.2022 12:27:28.866,---------------------
Mon.May.02.2022 12:27:28.866,  <map>:	 a:1
Mon.May.02.2022 12:27:28.866,  <map>:	 b:2
Mon.May.02.2022 12:27:28.866,---------------------
Mon.May.02.2022 12:27:28.866,
Mon.May.02.2022 12:27:28.872,---------------------
Mon.May.02.2022 12:27:28.872,Register Bank
Mon.May.02.2022 12:27:28.872,---------------------
Mon.May.02.2022 12:27:28.872,  <int>:	 13
Mon.May.02.2022 12:27:28.872,  <float>:	 5.38128
Mon.May.02.2022 12:27:28.872,  <std::string>:	 MCU is reading properly
Mon.May.02.2022 12:27:28.872,  <uint8_t>:	 253
Mon.May.02.2022 12:27:28.872,  <int8_t>:	 -12
Mon.May.02.2022 12:27:28.872,  <char>:	 G
Mon.May.02.2022 12:27:28.872,---------------------
Mon.May.02.2022 12:27:28.872,
Mon.May.02.2022 12:27:28.872,---------------------
Mon.May.02.2022 12:27:28.872,Array of Integers
Mon.May.02.2022 12:27:28.872,---------------------
Mon.May.02.2022 12:27:28.872,  <int>:	 99
Mon.May.02.2022 12:27:28.872,  <int>:	 2
Mon.May.02.2022 12:27:28.872,  <int>:	 3
Mon.May.02.2022 12:27:28.872,---------------------
Mon.May.02.2022 12:27:28.872,
Mon.May.02.2022 12:27:28.872,---------------------
Mon.May.02.2022 12:27:28.872,Map <QString, int>
Mon.May.02.2022 12:27:28.872,---------------------
Mon.May.02.2022 12:27:28.872,  <map>:	 a:1
Mon.May.02.2022 12:27:28.872,  <map>:	 b:2
Mon.May.02.2022 12:27:28.872,---------------------
Mon.May.02.2022 12:27:28.872,
Mon.May.02.2022 12:27:28.872,---------------------
Mon.May.02.2022 12:27:28.872,Register Bank
Mon.May.02.2022 12:27:28.872,---------------------
Mon.May.02.2022 12:27:28.872,  <int>:	 13
Mon.May.02.2022 12:27:28.872,  <float>:	 5.42642
Mon.May.02.2022 12:27:28.872,  <std::string>:	 MCU is reading properly
